"Cidade","Nº Oc.","Data","Bairro","Local","Emergência","Viaturas","Obm.","Latitude","Longitude","todos_subgrupos","Detalhar"
"PORTO ALEGRE","868412","01/02/2026 - 12:07","NAVEGANTES","FRANÇA","SALVAMENTO/BUSCA/RESGATE","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.00450523735844","-51.19697558890326","REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","868416","01/02/2026 - 12:28","SANTA TEREZA","MARIANO DE MATOS","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.06703267990292","-51.214538812637336","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","868429","01/02/2026 - 13:10","CENTRO","PROFESSOR ANNES DIAS","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.029852553881437","-51.222086548805244","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","868430","01/02/2026 - 13:12","CENTRO","BORGES DE MEDEIROS","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.032063227528745","-51.2280035018921","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","868457","01/02/2026 - 14:53","VILA IPIRANGA","BENNO MENTZ","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.01686153253603","-51.14730119044244","VISTORIA",""
"PORTO ALEGRE","868458","01/02/2026 - 14:54","MEDIANEIRA","PROFESSOR CLEMENTE PINTO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0594","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.0724550660582","-51.21328353881837","REMOÇÃO",""
"PORTO ALEGRE","868460","01/02/2026 - 14:58","TRISTEZA","DOUTOR PEREIRA NETO","AÇÕES PREVENTIVAS","ABT-0596","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.109401084928095","-51.24364614486695","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","868461","01/02/2026 - 14:59","CAMAQUÃ","TRAVESSA ESCOBAR","AÇÕES PREVENTIVAS","ABT-0596","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.10609692790073","-51.23534202575684","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","868464","01/02/2026 - 15:11","SÃO JOSÉ","ERNESTO ARAÚJO","ATENDIMENTO PRÉ-HOSPITALAR","AR-1628","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.075834622186942","-51.16438150405884","",""
"PORTO ALEGRE","868465","01/02/2026 - 15:12","HÍPICA","JUCA BATISTA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0599","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.16637111925058","-51.18240594863892","VISTORIA",""
"PORTO ALEGRE","868475","01/02/2026 - 15:45","MEDIANEIRA","CATUMBI","AÇÕES PREVENTIVAS","ABT-0594","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.073550649096482","-51.212060451507575","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","868476","01/02/2026 - 15:46","SANTA TEREZA","ORFANATRÓFIO","AÇÕES PREVENTIVAS","ABT-0594","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.07954828700265","-51.21843338012696","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","868477","01/02/2026 - 15:50","BOA VISTA","LUIS LUZ","SALVAMENTO/BUSCA/RESGATE","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.019732117277865","-51.17293273174839","ELEVADORES",""
"PORTO ALEGRE","868478","01/02/2026 - 15:50","SERRARIA","AVENIDA DA SERRARIA","AÇÕES PREVENTIVAS","ABT-0599","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.163773853016128","-51.21697425842286","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","868480","01/02/2026 - 15:51","HÍPICA","RUA HERMES PACHECO","AÇÕES PREVENTIVAS","ABT-0599","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.160378751831335","-51.17768526077271","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","868482","01/02/2026 - 15:57","SANTA CECÍLIA","DONA EUGÊNIA","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.041253713867796","-51.1986496514482","VISTORIA",""
"PORTO ALEGRE","868487","01/02/2026 - 16:21","TERESÓPOLIS","MARECHAL MESQUITA","SALVAMENTO/BUSCA/RESGATE","ABT-0594","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.08203636443631","-51.205859184265144","DE ANIMAL",""
"PORTO ALEGRE","868491","01/02/2026 - 16:32","JARDIM ITU SABARÁ","JOSÉ FINKLER","SALVAMENTO/BUSCA/RESGATE","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.035931777327356","-51.143020379897486","DE ANIMAL",""
"PORTO ALEGRE","868495","01/02/2026 - 16:41","PRAIA DE BELAS","R. BARONESA DO GRAVATAÍ","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.050243683103194","-51.22494578361511","REMOÇÃO",""
"PORTO ALEGRE","868497","01/02/2026 - 16:50","LOMBA DO PINHEIRO","CONTINENTAL","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0598","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.113633214542023","-51.10509395599366","VISTORIA",""
"PORTO ALEGRE","868498","01/02/2026 - 16:56","AUXILIADORA","CORONEL BORDINI","INCÊNDIO","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.023605741059885","-51.19656792375989","CONTAINER",""
"PORTO ALEGRE","868509","01/02/2026 - 17:34","MENINO DEUS","RUA SARMENTO LEITE","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.036554087073537","-51.22101902961732","CONTAINER",""
"PORTO ALEGRE","868513","01/02/2026 - 17:44","RESTINGA","JOÃO ANTÔNIO DA SILVEIRA","AÇÕES PREVENTIVAS","ABT-0598","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.14599929525971","-51.109278202056885","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","868514","01/02/2026 - 17:45","RESTINGA","JOÃO ANTÔNIO DA SILVEIRA","AÇÕES PREVENTIVAS","ABT-0598","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.146908510079008","-51.13105773925781","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","868550","01/02/2026 - 19:09","BELÉM NOVO","FLORENCIO FARIAS","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0599","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.20904923748119","-51.17753505706788","VISTORIA",""
"PORTO ALEGRE","868556","01/02/2026 - 19:43","INDEPENDÊNCIA","AV. INDEPENDÊNCIA","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.029188413301462","-51.21091783046723","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","868557","01/02/2026 - 19:47","SANTANA","JACINTO GOMES","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.043296960336406","-51.20876669883729","CONTAINER",""
"PORTO ALEGRE","868561","01/02/2026 - 20:04","SANTA ROSA","JOÂO WILSON DE ALMEIDA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.998428739138514","-51.09550235342291","EXTERMÍNIO",""
"PORTO ALEGRE","868590","01/02/2026 - 20:48","HÍPICA","JUCA BATISTA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0599","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.166463877493374","-51.18262058883388","EXTERMÍNIO",""
"PORTO ALEGRE","868591","01/02/2026 - 20:49","PROTÁSIO ALVES","PROTÁSIO ALVES","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.039674666046924","-51.12659753759254","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","868615","01/02/2026 - 21:14","RESTINGA","BECO CECILIO MONZA","PRODUTOS PERIGOSOS","ABT-0598","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.15570333919286","-51.12717421980254","EXPLOSIVO",""
"PORTO ALEGRE","868620","01/02/2026 - 21:28","PRAIA DE BELAS","IPIRANGA","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.051488098023672","-51.21996760368348","CONTAINER",""
"PORTO ALEGRE","868627","01/02/2026 - 22:03","LOMBA DO PINHEIRO","RUA DA COMUNIDADE","INCÊNDIO","ABT-0598","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.12838856394767","-51.115867637263","LIXO",""
"PORTO ALEGRE","868630","01/02/2026 - 22:09","TERESÓPOLIS","AV TERESOPOLIS","ATENDIMENTO PRÉ-HOSPITALAR","AR-1628","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.09635087745979","-51.205794811248786","",""
"PORTO ALEGRE","868653","02/02/2026 - 02:01","FLORESTA","BENJAMIN CONSTANT","INCÊNDIO","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.014167430479034","-51.195194380923176","CONTAINER",""
"PORTO ALEGRE","868654","02/02/2026 - 02:16","PETRÓPOLIS","CORONEL LUCAS DE OLIVEIRA","OCORRÊNCIA NÃO ATENDIDA","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.045767374787093","-51.19570970535279","",""
"PORTO ALEGRE","868658","02/02/2026 - 03:08","SÃO JOÃO","MARILAND","SALVAMENTO/BUSCA/RESGATE","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.02518489820605","-51.19339211342052","DE ANIMAL",""
"PORTO ALEGRE","868665","02/02/2026 - 05:25","PETRÓPOLIS","AV BAGÉ","OCORRÊNCIA NÃO ATENDIDA","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.039563359939013","-51.182256248576216","",""
"PORTO ALEGRE","868668","02/02/2026 - 06:49","CENTRO HISTÓRICO","VIGARIO JOSE INACIO","AÇÕES PREVENTIVAS","AR-1628","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.028707721364512","-51.225610933960525","FESTAS E EVENTOS",""
"PORTO ALEGRE","868668","02/02/2026 - 06:49","CENTRO HISTÓRICO","VIGARIO JOSE INACIO","AÇÕES PREVENTIVAS","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.02919305765663","-51.22562170028687","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","868668","02/02/2026 - 06:49","CENTRO HISTÓRICO","VIGARIO JOSE INACIO","AÇÕES PREVENTIVAS","EABS-01","BBS / 2ª CIA / 1º PEL / AQUÁTICA","-30.01797725992973","-51.258773962340626","APOIO À PESSOA OU INSTITUIÇÃO | AQUÁTICAS | FESTAS E EVENTOS | INSPEÇÃO/REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","868693","02/02/2026 - 09:17","LOMBA DO PINHEIRO","ELDORADO","SALVAMENTO/BUSCA/RESGATE","ABT-0598","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.112129715573705","-51.10131743505226","DE ANIMAL",""
"PORTO ALEGRE","868697","02/02/2026 - 09:47","SANTA CECÍLIA","DONA EUGÊNIA","ATENDIMENTO PRÉ-HOSPITALAR","AR-1628","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.04129086417971","-51.19864998601284","",""
"PORTO ALEGRE","868697","02/02/2026 - 09:47","SANTA CECÍLIA","DONA EUGÊNIA","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-0596","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.041550915973094","-51.19673967361451","CORTE TOTAL",""
"PORTO ALEGRE","868697","02/02/2026 - 09:47","SANTA CECÍLIA","DONA EUGÊNIA","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.04121656354195","-51.19862794876099","CORTE PARCIAL",""
"PORTO ALEGRE","868734","02/02/2026 - 11:30","CENTRO","GENERAL JOÃO MANOEL","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.033600452617485","-51.23268127441407","CONTAINER",""
"PORTO ALEGRE","868745","02/02/2026 - 11:54","LAGEADO","ACESSO GUTO PEREIRA","SALVAMENTO/BUSCA/RESGATE","ABT-0599","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.189224111021858","-51.154918627016094","DE ANIMAL",""
"PORTO ALEGRE","868776","02/02/2026 - 14:06","SANTANA","DOMINGOS CRESCÊNCIO","ATENDIMENTO PRÉ-HOSPITALAR","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.0475969277343","-51.20393872261048","DESENCARCERAMENTO",""
"PORTO ALEGRE","868798","02/02/2026 - 15:06","NAVEGANTES","FREDERICO MENTZ","INCÊNDIO","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.998410139250296","-51.203048229217536","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","868799","02/02/2026 - 15:10","JARDIM ITU SABARÁ","JOSÉ DA SILVA BERNARDO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.035978220989115","-51.144425852464124","VISTORIA",""
"PORTO ALEGRE","868815","02/02/2026 - 15:33","RESTINGA","JACQUES YVES COSTEAU","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0598","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.156074411786395","-51.134362239108896","VISTORIA",""
"PORTO ALEGRE","868819","02/02/2026 - 15:38","CENTRO","DUQUE DE CAXIAS","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.03399520445726","-51.2352079153061","CONTAINER",""
"PORTO ALEGRE","868820","02/02/2026 - 15:38","CENTRO","DUQUE DE CAXIAS","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.033642249945533","-51.233890950679786","CONTAINER",""
"PORTO ALEGRE","868824","02/02/2026 - 15:44","RUBEM BERTA","BALTAZAR DE OLIVEIRA GARCIA","ATENDIMENTO PRÉ-HOSPITALAR","AR-1628","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.015303140883233","-51.1117191358771","",""
"PORTO ALEGRE","868825","02/02/2026 - 15:44","VILA MAPA","MIGUEL OLVICTO DOS SANTOS","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1365","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.096480831120346","-51.13328933715821","EXTERMÍNIO | VISTORIA",""
"PORTO ALEGRE","868874","02/02/2026 - 17:25","SÃO JOSÉ","SÃO JOÃO","ATENDIMENTO PRÉ-HOSPITALAR","AR-1628","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.073067851286467","-51.16402237378771","",""
"PORTO ALEGRE","868947","02/02/2026 - 20:17","GUARUJÁ","OSÓRIO MENDES OURIQUES","INCÊNDIO","ABT-0599","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.16082401766392","-51.21826170288156","LIXO | VEGETAÇÃO",""
"PORTO ALEGRE","868966","02/02/2026 - 21:16","GLÓRIA","PROFESSOR OSCAR PEREIRA","ATENDIMENTO PRÉ-HOSPITALAR","AR-1628","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.063894245331237","-51.20603408804619","",""
"PORTO ALEGRE","868987","02/02/2026 - 22:25","MENINO DEUS","GETÚLIO VARGAS","ATENDIMENTO PRÉ-HOSPITALAR","AR-1628","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.045172994983627","-51.22130790569591","",""
"PORTO ALEGRE","868995","03/02/2026 - 00:22","LOMBA DO PINHEIRO","FLORESTA","AÇÕES PREVENTIVAS","ABT-0598","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.118514787989138","-51.09784125547951","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","868999","03/02/2026 - 00:56","SANTA ROSA","SÃO LUIZ GONZAGA","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.013239228497486","-51.09522393906059","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","869002","03/02/2026 - 03:32","BELÉM NOVO","DO LAMI","AÇÕES PREVENTIVAS","ABT-0599","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.212609548181042","-51.162879090135014","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","869003","03/02/2026 - 03:53","CENTRO","DOS ANDRADAS","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.0307767700806","-51.23240232467652","CONTAINER",""
"PORTO ALEGRE","869004","03/02/2026 - 04:07","MENINO DEUS","GENERAL CALDWELL","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.051283792169276","-51.217296123504646","LOCAIS DE REUNIÃO DE PÚBLICO (F)",""
"PORTO ALEGRE","869005","03/02/2026 - 04:18","SANTANA","JACINTO GOMES","SALVAMENTO/BUSCA/RESGATE","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.042665415927566","-51.20901346206666","DE ANIMAL",""
"PORTO ALEGRE","869008","03/02/2026 - 05:38","SANTANA","LIVRAMENTO","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.045674503177892","-51.199615001678474","EDIFICAÇÃO COMERCIAL",""
"PORTO ALEGRE","869008","03/02/2026 - 05:38","SANTANA","LIVRAMENTO","INCÊNDIO","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.04563735450983","-51.199593544006355","EDIFICAÇÃO COMERCIAL",""
"PORTO ALEGRE","869012","03/02/2026 - 07:12","JARDIM CARVALHO","AVENIDA IPIRANGA","OCORRÊNCIA NÃO ATENDIDA","ABT-1365","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.064339946244285","-51.15073442459107","",""
"PORTO ALEGRE","869013","03/02/2026 - 07:30","HÍPICA","RUA DOUTOR ANTONIO MAZZAFERRO NETO","SALVAMENTO/BUSCA/RESGATE","ABT-0598","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.161362044528857","-51.173694155772225","DE ANIMAL",""
"PORTO ALEGRE","869036","03/02/2026 - 09:27","VILA ASSUNÇÃO","PEREIRA PASSOS","SALVAMENTO/BUSCA/RESGATE","ABT-0596","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.10295045095456","-51.25477194786072","DE ANIMAL",""
"PORTO ALEGRE","869050","03/02/2026 - 10:19","JARDIM CARVALHO","ARISTIDES ROSA","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1365","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.05912140558245","-51.14084243774414","CORTE PARCIAL",""
"PORTO ALEGRE","869051","03/02/2026 - 10:24","LOMBA DO PINHEIRO","SANTO DIAS DA SILVA","OCORRÊNCIA NÃO ATENDIDA","AR-1628","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.118626151869027","-51.104021072387695","",""
"PORTO ALEGRE","869075","03/02/2026 - 11:18","PETRÓPOLIS","PROFESSOR CRISTIANO FISCHER","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.041699523250468","-51.17189167938619","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","869076","03/02/2026 - 11:21","SÃO JOSÉ","ALAMEDA ALTA TENSAO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1365","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.074850477645047","-51.15719318389893","VISTORIA",""
"PORTO ALEGRE","869083","03/02/2026 - 11:47","CHÁCARA DAS PEDRAS","TEIXEIRA MENDES","ATENDIMENTO PRÉ-HOSPITALAR","AR-1628","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.032968846403303","-51.1644458770752","",""
"PORTO ALEGRE","869086","03/02/2026 - 11:54","PETRÓPOLIS","NEUSA GOULART BRIZOLA","AÇÕES PREVENTIVAS","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.03832498711001","-51.19272828024117","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","869101","03/02/2026 - 12:56","AZENHA","AVENIDA BENTO GONÇALVES","ATENDIMENTO PRÉ-HOSPITALAR","AR-1628","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.051042339252515","-51.21088027954102","",""
"PORTO ALEGRE","869107","03/02/2026 - 13:29","PARTENON","NERO JOSÉ DA SILVA FILHO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1365","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.068314023987796","-51.154360771179206","VISTORIA",""
"PORTO ALEGRE","869119","03/02/2026 - 14:02","TERESÓPOLIS","SALATER","INCÊNDIO","ABT-0594","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.09609096962616","-51.19794231650447","VEGETAÇÃO",""
"PORTO ALEGRE","869130","03/02/2026 - 14:34","NAVEGANTES","FRANÇA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.0042265062847","-51.198148293543774","VISTORIA",""
"PORTO ALEGRE","869133","03/02/2026 - 14:44","CENTRO HISTÓRICO","ALBERTO BINS","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.028064472951872","-51.22293949127198","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","869134","03/02/2026 - 14:44","JARDIM SÃO PEDRO","PEREIRA PINTO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.003910598191123","-51.16414546305595","VISTORIA",""
"PORTO ALEGRE","869137","03/02/2026 - 14:51","VILA IPIRANGA","BENNO MENTZ","OCORRÊNCIA NÃO ATENDIDA","AR-1628","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.018830959990364","-51.147387027740486","",""
"PORTO ALEGRE","869155","03/02/2026 - 15:33","RUBEM BERTA","ESTRADA ANTONIO SEVERINO","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.01901672898324","-51.1000513501691","VISTORIA",""
"PORTO ALEGRE","869177","03/02/2026 - 16:13","SANTA TEREZA","DONA AMÉLIA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.065918454170568","-51.23287439346314","EXTERMÍNIO",""
"PORTO ALEGRE","869181","03/02/2026 - 16:21","MOINHOS DE VENTO","BARÃO DE SANTO ÂNGELO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.022416712021236","-51.20398473623747","EXTERMÍNIO",""
"PORTO ALEGRE","869194","03/02/2026 - 16:51","CAVALHADA","GREGÓRIO PEREZ","SALVAMENTO/BUSCA/RESGATE","ABT-0594","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.107600518674587","-51.22328227902922","DE ANIMAL",""
"PORTO ALEGRE","869197","03/02/2026 - 17:00","PRAIA DE BELAS","MANOELITO DE ORNELLAS","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.0459902662939","-51.230878829956055","CONTAINER | LIXO",""
"PORTO ALEGRE","869202","03/02/2026 - 17:05","SARANDI","SERTÓRIO","OCORRÊNCIA NÃO ATENDIDA","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.998503034858818","-51.13580006655934","",""
