"Cidade","Nº Oc.","Data","Bairro","Local","Emergência","Viaturas","Obm.","Latitude","Longitude","todos_subgrupos","Detalhar"
"PORTO ALEGRE","613488","01/02/2024 - 12:40","PROTÁSIO ALVES","MARQUÊS REBELO","AÇÕES PREVENTIVAS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.038894652459565","-51.13354061953204","ACIDENTES DOMÉSTICOS",""
"PORTO ALEGRE","613502","01/02/2024 - 13:43","BOM JESUS","CLOVIS BEVILAQUA","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.04496867610248","-51.158909368937394","CORTE PARCIAL",""
"PORTO ALEGRE","613526","01/02/2024 - 15:08","PASSO DAS PEDRAS","CEL JOAO CORREA","ATENDIMENTO PRÉ-HOSPITALAR","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.015533068400497","-51.162471771240234","",""
"PORTO ALEGRE","613534","01/02/2024 - 15:28","SANTA TEREZA","ALAMEDA CINCO","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.06823045857489","-51.216877690390845","CORTE PARCIAL",""
"PORTO ALEGRE","613559","01/02/2024 - 16:28","HÍPICA","ESTRADA EDGAR PIRES DE CASTRO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.155332265203093","-51.17594713828625","VISTORIA",""
"PORTO ALEGRE","613565","01/02/2024 - 16:40","PARTENON","AV. IPIRANGA","AÇÕES PREVENTIVAS","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.058137094834713","-51.17637332974675","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","613606","01/02/2024 - 17:43","JARDIM ITU SABARÁ","LUIS LEDERMAN","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.046807530861226","-51.13459811621686","VISTORIA",""
"PORTO ALEGRE","613611","01/02/2024 - 17:57","HÍPICA","JUCA BATISTA","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.16802220292156","-51.181139959595846","TERRENO BALDIO",""
"PORTO ALEGRE","613620","01/02/2024 - 18:16","IPANEMA","RODONEL GUATIMOZIM","SALVAMENTO/BUSCA/RESGATE","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.126268198128493","-51.22644245624543","DE ANIMAL",""
"PORTO ALEGRE","613639","01/02/2024 - 18:54","TERESÓPOLIS","EDVINO DEWES","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.07871272457366","-51.21600995731018","CORTE PARCIAL",""
"PORTO ALEGRE","613641","01/02/2024 - 18:57","RESTINGA","IGNES FAGUNDES","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.150155637457836","-51.1347913333707","VISTORIA",""
"PORTO ALEGRE","613674","01/02/2024 - 20:06","FARROUPILHA","JOÃO PESSOA","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.03888535273235","-51.21789693832398","LIXO",""
"PORTO ALEGRE","613679","01/02/2024 - 20:15","HÍPICA","ESTRADA EDGAR PIRES DE CASTRO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.15574044651505","-51.17221323790451","EXTERMÍNIO",""
"PORTO ALEGRE","613680","01/02/2024 - 20:16","PROTÁSIO ALVES","DA FÁBRICA","SALVAMENTO/BUSCA/RESGATE","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.03861599955677","-51.124033439811214","DE ANIMAL",""
"PORTO ALEGRE","613738","01/02/2024 - 21:54","RESTINGA","ESTRADA BARRO VERMELHO","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.163087421222293","-51.14262322035078","EDIFICAÇÃO COMERCIAL",""
"PORTO ALEGRE","613759","01/02/2024 - 23:37","PASSO DAS PEDRAS","PASSO DAS PEDRAS","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.02849177187406","-51.12934114531701","LIXO",""
"PORTO ALEGRE","613760","01/02/2024 - 23:40","VILA JOÃO PESSOA","MARISTA","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.06485992810633","-51.172685567592715","CORTE TOTAL",""
"PORTO ALEGRE","613818","02/02/2024 - 08:56","VILA IPIRANGA","NOVE DE MARÇO","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.02020577911262","-51.149725940439765","CORTE TOTAL",""
"PORTO ALEGRE","613857","02/02/2024 - 10:41","TRISTEZA","BAZILIO PELLIN FILHO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.11413901614979","-51.2381261587143","VISTORIA",""
"PORTO ALEGRE","613867","02/02/2024 - 10:55","NAVEGANTES","SERTÓRIO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-29.99833580647502","-51.204314231872566","",""
"PORTO ALEGRE","613885","02/02/2024 - 11:43","NAVEGANTES","SERTORIO","AÇÕES PREVENTIVAS","EMN-1355","BBS / 2ª CIA / 1º PEL / AQUÁTICA","-30.023141278288808","-51.22967720031739","APOIO À PESSOA OU INSTITUIÇÃO | AQUÁTICAS | FESTAS E EVENTOS",""
"PORTO ALEGRE","613890","02/02/2024 - 11:49","RIO BRANCO","VICENTE DA FONTOURA","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.04055714294002","-51.19602084159852","CONTAINER",""
"PORTO ALEGRE","613922","02/02/2024 - 13:26","PARTENON","BENTO GONÇALVES","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.06298426640235","-51.17847919464112","CORTE PARCIAL",""
"PORTO ALEGRE","613927","02/02/2024 - 13:30","SANTA TEREZA","RUA BANCO DA PROVINCIA","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.073731697667906","-51.22673749923707","LIXO",""
"PORTO ALEGRE","613943","02/02/2024 - 14:16","SANTA ROSA","RUA M","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.00383675389901","-51.11552481366077","LIXO",""
"PORTO ALEGRE","613950","02/02/2024 - 14:31","RESTINGA","COLISEU","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.159209919453993","-51.13719463348389","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR | TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","613983","02/02/2024 - 15:37","VILA NOVA","CRISTIANO KRAEMER","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.117679554887513","-51.206052303314216","VEGETAÇÃO",""
"PORTO ALEGRE","613998","02/02/2024 - 16:23","ARQUIPÉLAGO","DOS PESCADORES","INCÊNDIO","EMN-1355","BBS / 2ª CIA / 1º PEL / AQUÁTICA","-30.007496901577294","-51.25585556030274","LIXO | TERRENO BALDIO | VEGETAÇÃO",""
"PORTO ALEGRE","614000","02/02/2024 - 16:27","BELÉM NOVO","DO MOTTA","INCÊNDIO","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.20995787068361","-51.17332935333253","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","614005","02/02/2024 - 16:50","VILA DOS SARGENTOS","LEODORO PEREIRA DA SILVA","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.163031764380882","-51.23094320297242","CORTE PARCIAL",""
"PORTO ALEGRE","614011","02/02/2024 - 17:00","SANTA TEREZA","SANTA CRUZ","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.06573522300007","-51.22242625658321","CORTE TOTAL",""
"PORTO ALEGRE","614038","02/02/2024 - 18:09","PASSO DAREIA","SAPÉ","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.017233110654043","-51.1527724308581","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","614059","02/02/2024 - 18:50","NAVEGANTES","PADRE DIOGO FEIJÓ","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.999107006310982","-51.19239449501038","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","614074","02/02/2024 - 19:26","AUXILIADORA","CAMPOS SALES","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.02397730971014","-51.184401512146","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","614098","02/02/2024 - 20:14","CIDADE BAIXA","COMENDADOR BATISTA","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.037924060590075","-51.223363280296326","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","614133","02/02/2024 - 21:19","SANTA TEREZA","BANCO INGLÊS","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.072413285108993","-51.22002393007279","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","614133","02/02/2024 - 21:19","SANTA TEREZA","BANCO INGLÊS","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.073123558846316","-51.22566461563111","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","614133","02/02/2024 - 21:19","SANTA TEREZA","BANCO INGLÊS","INCÊNDIO","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.072631474315926","-51.22287511825562","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","614165","02/02/2024 - 23:45","RUBEM BERTA","VICENTA MARIA","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.0025912682142","-51.09464405132692","LIXO",""
"PORTO ALEGRE","614176","03/02/2024 - 01:09","RUBEM BERTA","RAYMUNDO LUIZ MARINHO FILHO","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.00662356792989","-51.09938570155755","LIXO",""
"PORTO ALEGRE","614181","03/02/2024 - 01:57","RUBEM BERTA","VICENTE CELESTINO","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.00740399410789","-51.09451544471413","LIXO",""
"PORTO ALEGRE","614197","03/02/2024 - 06:00","BELA VISTA","RUA BARÃO DE UBÁ","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.03521660313168","-51.18815660476685","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","614224","03/02/2024 - 08:43","PARTENON","AV. BENTO GONÇALVES","PRODUTOS PERIGOSOS","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.075518954249354","-51.124653944112374","EXPLOSIVO",""
"PORTO ALEGRE","614228","03/02/2024 - 09:05","VILA DOS SARGENTOS","LEODORO PEREIRA DA SILVA","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.163412098457353","-51.233008909576284","VISTORIA",""
"PORTO ALEGRE","614235","03/02/2024 - 09:28","RUBEM BERTA","RAYMUNDO LUIZ MARINHO FILHO","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.006382006202053","-51.09940715556071","LIXO",""
"PORTO ALEGRE","614253","03/02/2024 - 10:19","CENTRO","GENERAL VITORINO","SALVAMENTO/BUSCA/RESGATE","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.03040522691577","-51.223776340484626","ELEVADORES",""
"PORTO ALEGRE","614259","03/02/2024 - 10:33","CHÁCARA DAS PEDRAS","DOUTOR RODRIGUES ALVES","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.035569552036307","-51.16335135968772","CORTE PARCIAL",""
"PORTO ALEGRE","614260","03/02/2024 - 10:36","AUXILIADORA","COMENDADOR RHEINGANTZ","SALVAMENTO/BUSCA/RESGATE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.022531407924788","-51.186563720770586","ELEVADORES",""
"PORTO ALEGRE","614274","03/02/2024 - 11:02","NONOAI","RUA CANGUSSU","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.088107753367257","-51.219119875208","VISTORIA",""
"PORTO ALEGRE","614275","03/02/2024 - 11:12","VILA NOVA","CARLOS SUPERTI","ATENDIMENTO PRÉ-HOSPITALAR","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.123414679913264","-51.21967792510987","",""
"PORTO ALEGRE","614300","03/02/2024 - 12:08","PROTÁSIO ALVES","MANOEL MARQUES","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.03510514532168","-51.11857879226849","LIXO | VEGETAÇÃO",""
"PORTO ALEGRE","614303","03/02/2024 - 12:18","VILA NOVA","ADRIANO PEREIRA DA SILVA","SALVAMENTO/BUSCA/RESGATE","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.10609692790073","-51.212918758392334","DE ANIMAL",""
"PORTO ALEGRE","614345","03/02/2024 - 14:10","LAGEADO","ESTRADA EDGAR PIRES DE CASTRO","SALVAMENTO/BUSCA/RESGATE","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.201631509811087","-51.12153053283692","CAPOTAMENTO",""
"PORTO ALEGRE","614356","03/02/2024 - 14:52","LAMI","DO MACHADO","INCÊNDIO","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.201000962893364","-51.130671560645816","VEGETAÇÃO",""
"PORTO ALEGRE","614358","03/02/2024 - 14:57","TRÊS FIGUEIRAS","JOÃO CAETANO","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.030065922702555","-51.1723841579592","CORTE PARCIAL",""
"PORTO ALEGRE","614361","03/02/2024 - 15:06","CHÁCARA DAS PEDRAS","DOUTOR RODRIGUES ALVES","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.03569958552637","-51.16354444571628","CORTE PARCIAL",""
"PORTO ALEGRE","614372","03/02/2024 - 15:30","LOMBA DO PINHEIRO","JOÃO DE OLIVEIRA REMIÃO","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.096759302674847","-51.12597227096558","VEGETAÇÃO",""
"PORTO ALEGRE","614376","03/02/2024 - 15:48","VILA DOS SARGENTOS","LEODORO PEREIRA DA SILVA","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.163031764380882","-51.23023509979249","CORTE PARCIAL",""
"PORTO ALEGRE","614376","03/02/2024 - 15:48","VILA DOS SARGENTOS","LEODORO PEREIRA DA SILVA","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.163412098606216","-51.23308938823968","CORTE PARCIAL",""
"PORTO ALEGRE","614393","03/02/2024 - 16:21","LAMI","LAMI","SALVAMENTO/BUSCA/RESGATE","EMN-1355","BBS / 2ª CIA / 1º PEL / AQUÁTICA","-30.243163582484865","-51.08337879180909","NAUFRÁGIO",""
"PORTO ALEGRE","614402","03/02/2024 - 16:46","RESTINGA","ALBERTO HOFFMANN","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.142659250528286","-51.13077878952027","LIXO",""
"PORTO ALEGRE","614407","03/02/2024 - 16:53","FLORESTA","AV CRISTOVÃO COLOMBO","PRODUTOS PERIGOSOS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.018153349609754","-51.20066491368414","EXPLOSIVO",""
"PORTO ALEGRE","614418","03/02/2024 - 17:25","PRAIA DE BELAS","PADRE CACIQUE","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.06593702470221","-51.23448371887208","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","614438","03/02/2024 - 17:53","AGRONOMIA","DA COLINA","SALVAMENTO/BUSCA/RESGATE","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.07095094077239","-51.14948983191187","DESAPARECIMENTO",""
"PORTO ALEGRE","614438","03/02/2024 - 17:53","AGRONOMIA","DA COLINA","SALVAMENTO/BUSCA/RESGATE","ATP-7711","BBS / 1ª CIA / 2º PEL / CANIL","-30.06940965287395","-51.1504340171814","DESAPARECIMENTO",""
"PORTO ALEGRE","614452","03/02/2024 - 18:32","MENINO DEUS","RUA MARCÍLIO DIAS","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.049742198043354","-51.22070789337159","VISTORIA",""
"PORTO ALEGRE","614494","03/02/2024 - 19:47","BELEM NOVO","AV DO LAMI","INCÊNDIO","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.212832060941608","-51.157579441825796","VEGETAÇÃO",""
"PORTO ALEGRE","614496","03/02/2024 - 19:53","NONOAI","RUA CANGUSSU","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.088033487864525","-51.2189482431826","EXTERMÍNIO",""
"PORTO ALEGRE","614511","03/02/2024 - 20:57","MEDIANEIRA","CORONEL NEVES","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.066197011779618","-51.20961427688599","LIXO | TERRENO BALDIO",""
"PORTO ALEGRE","614537","03/02/2024 - 22:55","CENTRO","DOS ANDRADAS","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.03153842921438","-51.23467683792115","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","614547","03/02/2024 - 23:19","LOMBA DO PINHEIRO","MANOEL SADI CHAVES DE VARGAS","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.104036414496363","-51.118505041426516","LIXO | VEGETAÇÃO",""
"PORTO ALEGRE","614548","03/02/2024 - 23:27","RESTINGA","RUA BELIZE","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.161232176244045","-51.137945652008064","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","614548","03/02/2024 - 23:27","RESTINGA","RUA BELIZE","INCÊNDIO","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.155313712062544","-51.14146470362602","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","614562","04/02/2024 - 00:18","VILA NOVA","PAULO MACIEL","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.005750226594767","-51.037695290461166","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","614562","04/02/2024 - 00:18","VILA NOVA","PAULO MACIEL","INCÊNDIO","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.005843135612864","-51.036815643310554","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","614564","04/02/2024 - 00:32","CIDADE BAIXA","DA REPÚBLICA","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.038597430460342","-51.2234115600586","CONTAINER",""
"PORTO ALEGRE","614597","04/02/2024 - 05:55","MEDIANEIRA","EURICO LARA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.06043999521045","-51.21660947799683","VISTORIA",""
"PORTO ALEGRE","614608","04/02/2024 - 07:39","FARROUPILHA","JOSÉ BONIFÁCIO","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.03941475601674","-51.21615886688233","LIXO",""
"PORTO ALEGRE","614636","04/02/2024 - 09:50","JARDIM CARVALHO","JARBAS SIQUEIRA PEREIRA","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.043352684649786","-51.14590644836426","CORTE PARCIAL",""
"PORTO ALEGRE","614637","04/02/2024 - 09:51","JARDIM ITU SABARÁ","PAUL HARRIS","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.022268082388784","-51.14258050918579","CORTE PARCIAL",""
"PORTO ALEGRE","614646","04/02/2024 - 10:11","SANTA TEREZA","DONA MALVINA","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.077561493666575","-51.22725248336793","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","614655","04/02/2024 - 10:47","SÃO SEBASTIÃO","BALTAZAR DE OLIVEIRA GARCIA","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.00530426209689","-51.1428806308221","TERRENO BALDIO | VEGETAÇÃO",""
"PORTO ALEGRE","614683","04/02/2024 - 12:22","MENINO DEUS","MUCIO TEIXEIRA","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.057561361370894","-51.22538566589356","CONTAINER",""
"PORTO ALEGRE","614707","04/02/2024 - 13:36","RUBEM BERTA","SANTO EXPEDITO","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.007199597368928","-51.10151052474976","VEGETAÇÃO",""
"PORTO ALEGRE","614711","04/02/2024 - 13:41","AUXILIADORA","GERMANO PETERSEN JUNIOR","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.020726036805225","-51.190109252929695","TERRENO BALDIO | VEGETAÇÃO",""
"PORTO ALEGRE","614728","04/02/2024 - 14:07","LOMBA DO PINHEIRO","JOÃO DE OLIVEIRA REMIÃO","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.10410138629574","-51.11900925636292","VEGETAÇÃO",""
"PORTO ALEGRE","614768","04/02/2024 - 15:57","TRISTEZA","COPACABANA","AÇÕES PREVENTIVAS","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.105131647691074","-51.25744342803956","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","614771","04/02/2024 - 15:59","VILA IPIRANGA","NOVE DE MARÇO","OCORRÊNCIA NÃO ATENDIDA","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.021970822455483","-51.1495327949524","",""
"PORTO ALEGRE","614778","04/02/2024 - 16:10","CAMAQUÃ","EMÍLIA PERRONI FERNANDES","AÇÕES PREVENTIVAS","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.105298716094424","-51.245748996734626","ACIDENTES DOMÉSTICOS | APOIO À PESSOA OU INSTITUIÇÃO",""
