"Cidade","Nº Oc.","Data","Bairro","Local","Emergência","Viaturas","Obm.","Latitude","Longitude","todos_subgrupos","Detalhar"
"PORTO ALEGRE","767811","01/05/2025 - 14:04","VILA NOVA","CATARINO ANDREATTA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0599","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.12020379334416","-51.206846237182624","VISTORIA",""
"PORTO ALEGRE","767848","01/05/2025 - 16:08","PARTENON","MACHADO DE ASSIS","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.048989932005263","-51.19014130889885","VISTORIA",""
"PORTO ALEGRE","767867","01/05/2025 - 17:08","JARDIM BOTÂNICO","DOUTOR SALVADOR FRANÇA","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.052862508270824","-51.18159117134599","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","767873","01/05/2025 - 17:20","CAVALHADA","AVENIDA CAVALHADA","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.09731624343049","-51.23010635375977","OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","767875","01/05/2025 - 17:20","RIO BRANCO","VICENTE DA FONTOURA","INCÊNDIO","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.039108258232453","-51.19583845799508","CONTAINER",""
"PORTO ALEGRE","767907","01/05/2025 - 19:31","SARANDI","PEDRO CANGA","SALVAMENTO/BUSCA/RESGATE","ABT-0600","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.993922198157353","-51.13136887550355","DE ANIMAL",""
"PORTO ALEGRE","767925","01/05/2025 - 20:30","PASSO DAREIA","VERANÓPOLIS","INCÊNDIO","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.016025427101546","-51.17270706431715","EDIFICAÇÃO MULTIFAMILIAR | TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","767929","01/05/2025 - 20:45","PROTÁSIO ALVES","DAS PEDREIRAS","TROTE","ABT-1363","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.046157434594868","-51.13241834242815","",""
"PORTO ALEGRE","767931","01/05/2025 - 20:47","PASSO DAREIA","JOÃO WALLIG","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0600","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.01803204420642","-51.16427421569825","EXTERMÍNIO",""
"PORTO ALEGRE","767936","01/05/2025 - 21:03","AZENHA","DOUTOR CARLOS BARBOSA","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.063374258396223","-51.212081909179695","OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","767970","02/05/2025 - 00:52","BOM FIM","RUA SANTO ANTÔNIO","INCÊNDIO","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.03018237429551","-51.214055968747665","CONTAINER",""
"PORTO ALEGRE","767984","02/05/2025 - 05:38","MENINO DEUS","GETÚLIO VARGAS","INCÊNDIO","ABT-0595","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.044894378223027","-51.2208586105786","CONTAINER",""
"PORTO ALEGRE","767995","02/05/2025 - 08:08","RESTINGA","ESTRADA JOAO ANTONIO DA SILVEIRA","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.146388959779728","-51.13026380538941","",""
"PORTO ALEGRE","768031","02/05/2025 - 10:02","CHÁCARA DAS PEDRAS","AV PROTÁSIO ALVES","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.04090078520979","-51.157944202423096","",""
"PORTO ALEGRE","768061","02/05/2025 - 11:21","CENTRO","BORGES DE MEDEIROS","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.029722512719623","-51.227794289588935","",""
"PORTO ALEGRE","768083","02/05/2025 - 12:17","PETRÓPOLIS","REGENTE","SALVAMENTO/BUSCA/RESGATE","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.031139023325338","-51.18201972888551","ELEVADORES",""
"PORTO ALEGRE","768109","02/05/2025 - 14:10","CRISTAL","DOUTOR RAUL MOREIRA","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.088850405326916","-51.240255832672126","",""
"PORTO ALEGRE","768140","02/05/2025 - 15:04","VILA NOVA","ENFERMEIRO VENTURA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0599","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.122932125592037","-51.20961427688599","VISTORIA",""
"PORTO ALEGRE","768141","02/05/2025 - 15:07","BOM FIM","OSVALDO ARANHA","INCÊNDIO","ABT-0595","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.032132890812896","-51.218647956848145","LIXO",""
"PORTO ALEGRE","768148","02/05/2025 - 15:17","JARDIM EUROPA","FERDINAND KISSLINGER","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0600","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.023624319525478","-51.1560881137848","VISTORIA",""
"PORTO ALEGRE","768164","02/05/2025 - 15:59","VILA IPIRANGA","GASTON ENGLERT","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.018180680188443","-51.154983043670654","",""
"PORTO ALEGRE","768214","02/05/2025 - 17:54","SÃO JOSÉ","PRIMEIRO DE MARÇO","TROTE","ABT-1363","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.06612332148969","-51.16834580170232","",""
"PORTO ALEGRE","768218","02/05/2025 - 18:12","FLORESTA","AV CRISTOVÃO COLOMBO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.018143521213833","-51.200881004333496","",""
"PORTO ALEGRE","768235","02/05/2025 - 18:45","RESTINGA","IGNES FAGUNDES","INCÊNDIO","ABT-0598","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.146314738085053","-51.14605665206909","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","768240","02/05/2025 - 18:56","BOM FIM","OSVALDO ARANHA","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.032764502354556","-51.21871232986451","",""
"PORTO ALEGRE","768244","02/05/2025 - 19:06","VILA ASSUNÇÃO","GUAÍBA","SALVAMENTO/BUSCA/RESGATE","ABT-0596","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.09720485553038","-51.25600576400757","COLISÃO/CHOQUE",""
"PORTO ALEGRE","768265","02/05/2025 - 20:01","VILA NOVA","RUA CATARINO ANDREATTA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0599","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.120148112309376","-51.2069320678711","EXTERMÍNIO",""
"PORTO ALEGRE","768281","02/05/2025 - 20:51","PONTA GROSSA","AV JUCA BATISTA ESQ PONTA GROSSA","INCÊNDIO","ABT-0598","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.1772974397424","-51.18184804916382","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","768282","02/05/2025 - 20:57","FARROUPILHA","TEODORO HERZL","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.036776999308795","-51.209356784820564","",""
"PORTO ALEGRE","768283","02/05/2025 - 21:01","SARANDI","RUA DONA ALZIRA","INCÊNDIO","ABT-0600","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.998716761359848","-51.13971590995789","LIXO",""
"PORTO ALEGRE","768295","02/05/2025 - 22:32","VILA JARDIM","SATURNINO DE BRITO","INCÊNDIO","ABT-0600","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.034083442888782","-51.15102410316468","LIXO",""
"PORTO ALEGRE","768299","02/05/2025 - 22:53","CENTRO","GENERAL LIMA E SILVA","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.036163989455225","-51.22407674789429","",""
"PORTO ALEGRE","768304","02/05/2025 - 23:42","HUMAITÁ","PADRE MAXIMILIANO KOLBE","INCÊNDIO","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.982176398200696","-51.190543890030845","LIXO",""
"PORTO ALEGRE","768311","03/05/2025 - 00:33","NONOAI","SEBASTIÃO WOLF","PRODUTOS PERIGOSOS","ABT-0594","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.08989010870026","-51.214334964752204","EXPLOSIVO",""
"PORTO ALEGRE","768320","03/05/2025 - 03:36","FLORESTA","AV FARRAPOS","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.026522517523194","-51.21721029281617","",""
"PORTO ALEGRE","768325","03/05/2025 - 05:53","SANTANA","SÃO LUIS","INCÊNDIO","ABT-0595","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.048999252546498","-51.20328456743297","EDIFICAÇÃO COMERCIAL",""
"PORTO ALEGRE","768355","03/05/2025 - 09:14","VILA NOVA","FERNANDO PESSOA","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.124351942145168","-51.209313869476325","",""
"PORTO ALEGRE","768360","03/05/2025 - 09:40","SÃO SEBASTIÃO","JOAQUIM SILVEIRA","SALVAMENTO/BUSCA/RESGATE","ABT-0600","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.006549241307052","-51.14298820495606","DE ANIMAL",""
"PORTO ALEGRE","768380","03/05/2025 - 10:07","CRISTAL","ICARAÍ","AÇÕES PREVENTIVAS","ABT-0596","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.08261195552569","-51.23991250991822","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","768382","03/05/2025 - 10:09","CRISTAL","CAPIVARI","AÇÕES PREVENTIVAS","ABT-0596","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.081312228953333","-51.242015361785896","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","768400","03/05/2025 - 11:13","PRAIA DE BELAS","BORGES DE MEDEIROS","AÇÕES PREVENTIVAS","ABT-0595","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.058814970266646","-51.23082493758304","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","768401","03/05/2025 - 11:14","MENINO DEUS","JOSÉ DE ALENCAR","AÇÕES PREVENTIVAS","ABT-0595","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.060532852973015","-51.22263820235025","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","768403","03/05/2025 - 11:17","SÃO SEBASTIÃO","BEBERIBE","AÇÕES PREVENTIVAS","ABT-0600","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.999450792258468","-51.1429238319397","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","768405","03/05/2025 - 11:20","SARANDI","ASSIS BRASIL","AÇÕES PREVENTIVAS","ABT-0600","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.98817027512118","-51.122453212738044","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","768410","03/05/2025 - 11:29","RESTINGA","ESTRADA COSTA GAMA","AÇÕES PREVENTIVAS","ABT-0598","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.156983533739655","-51.161162853240974","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","768411","03/05/2025 - 11:31","RESTINGA","R. NAPOLEÃO JAQUES DA ROSA","AÇÕES PREVENTIVAS","ABT-0598","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.163031764380882","-51.15358829498291","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","768427","03/05/2025 - 12:04","CORONEL APARÍCIO BORGES","VEIGA","AÇÕES PREVENTIVAS","ABT-1363","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.068128322974413","-51.18073225021363","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","768432","03/05/2025 - 12:10","APARÍCIO BORGES","CAPITÃO ANDRÉ LAGO PÁRIS","AÇÕES PREVENTIVAS","ABT-1363","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.070913801587217","-51.18195533752442","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","768435","03/05/2025 - 12:17","PRAIA DE BELAS","DOUTOR VICENTE DE PAULA DUTRA","INCÊNDIO","ABT-0595","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.043835627386002","-51.230310201644905","CONTAINER",""
"PORTO ALEGRE","768438","03/05/2025 - 12:31","TRISTEZA","DOUTOR PEREIRA NETO","SALVAMENTO/BUSCA/RESGATE","ABT-0596","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.111888411139244","-51.25066280364991","ELEVADORES",""
"PORTO ALEGRE","768440","03/05/2025 - 12:40","NONOAI","SALVIO SOARES","AÇÕES PREVENTIVAS","ABT-0594","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.08905463363803","-51.214635372161865","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","768445","03/05/2025 - 12:50","LOMBA DO PINHEIRO","ESTR. JOÃO DE OLIVEIRA REMIÃO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.0910783277407","-51.131916046142585","",""
"PORTO ALEGRE","768459","03/05/2025 - 13:44","LOMBA DO PINHEIRO","RUA DA COMUNIDADE","AÇÕES PREVENTIVAS","ABT-0598","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.125140720297857","-51.107711791992195","RESGATE",""
"PORTO ALEGRE","768500","03/05/2025 - 16:07","HÍPICA","ESTRADA EDGAR PIRES DE CASTRO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.156111518968956","-51.16856575012207","",""
"PORTO ALEGRE","768505","03/05/2025 - 16:23","CENTRO HISTÓRICO","RUA RIACHUELO","INCÊNDIO","ABT-0595","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.031570938925213","-51.22553027196479","CONTAINER",""
"PORTO ALEGRE","768507","03/05/2025 - 16:37","CENTRO","CORONEL FERNANDO MACHADO","SALVAMENTO/BUSCA/RESGATE","ABTS-866","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.034813","-51.2364072","ELEVADORES",""
"PORTO ALEGRE","768508","03/05/2025 - 16:40","MENINO DEUS","VISCONDE DO HERVAL","SALVAMENTO/BUSCA/RESGATE","ABT-0595","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.053512560526944","-51.219399739206814","DE ANIMAL",""
"PORTO ALEGRE","768525","03/05/2025 - 17:31","BOM FIM","OSVALDO ARANHA","AÇÕES PREVENTIVAS","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.032690195323287","-51.21723184221194","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","768526","03/05/2025 - 17:33","CENTRO","VOLUNTÁRIOS DA PÁTRIA","AÇÕES PREVENTIVAS","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.016842948330098","-51.21296344583743","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","768537","03/05/2025 - 17:49","NONOAI","SANTA FLORA","AÇÕES PREVENTIVAS","ABT-0594","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.09200661393073","-51.22963428497315","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","768539","03/05/2025 - 17:50","NONOAI","SANTA FLORA","AÇÕES PREVENTIVAS","ABT-0594","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.091672431906332","-51.22937679290772","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","768540","03/05/2025 - 17:52","CAVALHADA","FIRMINO OCTÁVIO BIMBI","OCORRÊNCIA NÃO ATENDIDA","ABT-0596","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.12757197331268","-51.22173786163331","",""
"PORTO ALEGRE","768547","03/05/2025 - 18:21","CAMPO NOVO","RUA MAURILIO FERREIRA","AÇÕES PREVENTIVAS","ABT-0599","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.132378625596655","-51.19047403335572","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","768548","03/05/2025 - 18:25","CAMPO NOVO","ESTRADA CRISTIANO KREMMER","AÇÕES PREVENTIVAS","ABT-0599","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.132397183646138","-51.19704008102417","INSPEÇÃO/REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","768575","03/05/2025 - 19:26","CENTRO","BORGES DE MEDEIROS","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.03494724654293","-51.22821807861329","",""
"PORTO ALEGRE","768596","03/05/2025 - 20:21","PARTENON","NELSON DUARTE BROCHADO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.060681425211953","-51.17732048034668","",""
"PORTO ALEGRE","768614","03/05/2025 - 21:28","CIDADE BAIXA","VENÂNCIO AIRES","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-0595","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.04276293407705","-51.21921658515931","CORTE TOTAL",""
"PORTO ALEGRE","768615","03/05/2025 - 21:30","VILA CONCEIÇÃO","PADRE JOÃO BATISTA REUS","SALVAMENTO/BUSCA/RESGATE","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.108435836996033","-51.23002052307129","OBJETO EM LOCAL DE RISCO",""
"PORTO ALEGRE","768617","03/05/2025 - 21:43","PASSO DAS PEDRAS","DOS COQUEIROS","INCÊNDIO","ABT-0600","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.029940796001217","-51.13030672073365","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","768634","03/05/2025 - 23:17","CIDADE BAIXA","RUA DA REPÚBLICA","INCÊNDIO","ABT-0595","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.03781724977636","-51.22243619451457","CONTAINER",""
"PORTO ALEGRE","768646","04/05/2025 - 00:58","MONT SERRAT","ANITA GARIBALDI","SALVAMENTO/BUSCA/RESGATE","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.026745452321343","-51.19532925311567","DE ANIMAL",""
"PORTO ALEGRE","768649","04/05/2025 - 01:24","BOM JESUS","SÃO MARCOS","AÇÕES PREVENTIVAS","ABT-1363","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.043278385558313","-51.16828680038453","TERRESTRE",""
"PORTO ALEGRE","768657","04/05/2025 - 03:25","BOM JESUS","PROTASIO ALVES","PRODUTOS PERIGOSOS","ABT-0600","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.038485976453014","-51.122431755065925","EXPLOSIVO",""
"PORTO ALEGRE","768662","04/05/2025 - 04:15","ESPÍRITO SANTO","DONA LUÍZA LANDELL DE MOURA","AÇÕES PREVENTIVAS","ABT-0596","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.145145737241425","-51.218132985936435","INSPEÇÃO/REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","768692","04/05/2025 - 10:32","MOINHOS DE VENTO","OLAVO BARRETO VIANA","SALVAMENTO/BUSCA/RESGATE","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.023810103989856","-51.201353073120124","ELEVADORES",""
"PORTO ALEGRE","768695","04/05/2025 - 10:53","CRISTAL","DOUTOR CAMPOS VELHO","AÇÕES PREVENTIVAS","ABT-0596","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.092396484975932","-51.239547729492195","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","768696","04/05/2025 - 10:57","CRISTAL","UPAMAROTI","AÇÕES PREVENTIVAS","ABT-0596","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.082927618114933","-51.236350549565586","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","768698","04/05/2025 - 11:05","MÁRIO QUINTANA","RUA C","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0600","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.032448697086878","-51.11075878143311","VISTORIA",""
"PORTO ALEGRE","768718","04/05/2025 - 12:24","RUBEM BERTA","MARTIN FÉLIX BERTA","AÇÕES PREVENTIVAS","ABT-0600","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.02808305058189","-51.10728263854981","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","768730","04/05/2025 - 12:31","RUBEM BERTA","JUSCELINO KUBITSCHEK DE OLIVEIRA","AÇÕES PREVENTIVAS","ABT-0600","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.019852819634963","-51.11550092697144","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","768736","04/05/2025 - 13:00","PASSO DAREIA","VISCONDE DE PELOTAS","AÇÕES PREVENTIVAS","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.0078871119987","-51.17197751998902","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","768738","04/05/2025 - 13:02","PASSO DAREIA","VISCONDE DE PELOTAS","AÇÕES PREVENTIVAS","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.00760839042573","-51.16912364959717","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","768741","04/05/2025 - 13:15","RUBEM BERTA","SANTO EXPEDITO","INCÊNDIO","ABT-0600","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.013387057510002","-51.09556674957276","VEGETAÇÃO",""
"PORTO ALEGRE","768745","04/05/2025 - 13:31","CAVALHADA","DONA ZULMIRA","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.095014201321508","-51.22946262359619","",""
"PORTO ALEGRE","768752","04/05/2025 - 13:58","HUMAITÁ","PADRE LEOPOLDO BRENTANO","INCÊNDIO","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.97328249096394","-51.19227647781373","LIXO",""
"PORTO ALEGRE","768757","04/05/2025 - 14:34","MENINO DEUS","DOUTOR OSCAR BITTENCOURT","AÇÕES PREVENTIVAS","ABT-0595","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.058991402837027","-51.22459173202515","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","768759","04/05/2025 - 14:36","MENINO DEUS","COSTA","AÇÕES PREVENTIVAS","ABT-0595","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.058397102398402","-51.22931241989136","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","768768","04/05/2025 - 15:27","TERESÓPOLIS","DOS ALPES","INCÊNDIO","ABT-0594","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.085137089755438","-51.19817733764649","MEIO DE TRANSPORTE",""
