"Cidade","Nº Oc.","Data","Bairro","Local","Emergência","Viaturas","Obm.","Latitude","Longitude","todos_subgrupos","Detalhar"
"PORTO ALEGRE","827890","01/11/2025 - 18:24","CRISTAL","UPAMOROTI","AÇÕES PREVENTIVAS","ABT-0596","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.083391783271267","-51.23860359191895","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","827891","01/11/2025 - 18:25","CRISTAL","INHANDUÍ","AÇÕES PREVENTIVAS","ABT-0596","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.088441947439307","-51.23568534851075","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","827893","01/11/2025 - 18:33","CRISTAL","ESTEVÃO CRUZ","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.080049621072384","-51.24495506286622","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","827894","01/11/2025 - 18:34","CRISTAL","AVENIDA TAQUARI","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.07700444164397","-51.2419080734253","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","827896","01/11/2025 - 18:38","RUBEM BERTA","VINTE E SEIS","INCÊNDIO","ABT-0600","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.026192758881667","-51.10744413483802","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","827898","01/11/2025 - 18:43","SANTANA","PRINCESA ISABEL","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.050132242198224","-51.21112704277039","",""
"PORTO ALEGRE","827923","01/11/2025 - 19:33","CASCATA","CÂNDIDO GOMES","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1365","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.088052054245434","-51.18274933300528","EXTERMÍNIO",""
"PORTO ALEGRE","827933","01/11/2025 - 20:01","CASCATA","ESTRADA DOS ALPES","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.094382986862644","-51.188381910324104","",""
"PORTO ALEGRE","827935","01/11/2025 - 20:06","RIO BRANCO","DOMINGOS JOSÉ DE ALMEIDA","INCÊNDIO","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.038866777127147","-51.19938433170319","LIXO",""
"PORTO ALEGRE","827950","01/11/2025 - 20:35","CENTRO","LOUREIRO DA SILVA","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.03731570180711","-51.23772382736207","LIXO",""
"PORTO ALEGRE","827974","01/11/2025 - 21:46","PETRÓPOLIS","JOÃO OBINO","SALVAMENTO/BUSCA/RESGATE","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.033767641823925","-51.18098974227905","ELEVADORES",""
"PORTO ALEGRE","827978","01/11/2025 - 21:55","JARDIM BOTÂNICO","DOUTOR SALVADOR FRANÇA","SALVAMENTO/BUSCA/RESGATE","ABT-1365","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.04989078647396","-51.179487730902586","DE ANIMAL",""
"PORTO ALEGRE","827985","01/11/2025 - 22:23","PARTENON","GUEDES DA LUZ","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1365","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.065379907236707","-51.18420842390315","CORTE PARCIAL",""
"PORTO ALEGRE","827986","01/11/2025 - 22:25","AGRONOMIA","ANTÔNIO DE CARVALHO","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.062445703503887","-51.14903948413724","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","827994","01/11/2025 - 23:09","BOM JESUS","DOUTOR MURTINHO","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.042219617450275","-51.150262360938825","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","827995","01/11/2025 - 23:13","SARANDI","ENGENHEIRO JOÃO LUDERITZ","AÇÕES PREVENTIVAS","ABT-0600","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.006905250082312","-51.13506389955114","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","827996","01/11/2025 - 23:13","CRISTAL","CORONEL MASSOT","SALVAMENTO/BUSCA/RESGATE","ABT-0596","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.10047218177395","-51.24744415283203","SUICÍDIO/TENTATIVA",""
"PORTO ALEGRE","827997","01/11/2025 - 23:14","VILA JARDIM","RUA BARÃO DE BAGÉ","AÇÕES PREVENTIVAS","ABT-0600","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.037528480868072","-51.15482533351019","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","828005","02/11/2025 - 00:53","PROTÁSIO ALVES","QUATRO","INCÊNDIO","ABT-0600","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.03974995804213","-51.10792481152803","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","828013","02/11/2025 - 03:20","BELÉM NOVO","ESTRADA FRANCISCA DE OLIVEIRA VIEIRA","SALVAMENTO/BUSCA/RESGATE","ABT-0599","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.20604512513287","-51.176118850708015","DE ANIMAL",""
"PORTO ALEGRE","828019","02/11/2025 - 04:11","JARDIM LINDÓIA","BOGOTA","ATENDIMENTO PRÉ-HOSPITALAR","ABT-0600","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.00910883232124","-51.148812434964995","",""
"PORTO ALEGRE","828020","02/11/2025 - 04:16","FLORESTA","DOUTOR BARROS CASSAL","SALVAMENTO/BUSCA/RESGATE","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.025928022277082","-51.21775746345521","SUICÍDIO/TENTATIVA",""
"PORTO ALEGRE","828024","02/11/2025 - 06:25","HIGIENÓPOLIS","TRAVESSA SUL","SALVAMENTO/BUSCA/RESGATE","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.019481235528026","-51.18240594863892","DE ANIMAL",""
"PORTO ALEGRE","828036","02/11/2025 - 08:35","JARDIM CARVALHO","ANTONIO CANDIDO FERREIRA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1365","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.04984203091975","-51.143540739371346","VISTORIA",""
"PORTO ALEGRE","828046","02/11/2025 - 09:13","RESTINGA","ESTRADA JOAO ANTONIO DA SILVEIRA","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-0598","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.162215460430595","-51.14955425262451","CORTE PARCIAL",""
"PORTO ALEGRE","828050","02/11/2025 - 09:31","LAMI","ESTRADA DAS QUIRINAS","ATENDIMENTO PRÉ-HOSPITALAR","ABTS-866","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.18942813171558","-51.093549728393555","",""
"PORTO ALEGRE","828063","02/11/2025 - 10:16","PRAIA DE BELAS","PADRE CACIQUE","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.0620557078517","-51.23117923736573","ACIDENTES DOMÉSTICOS",""
"PORTO ALEGRE","828073","02/11/2025 - 10:45","RUBEM BERTA","DONÁRIO BRAGA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0600","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.014334652459297","-51.09640359511646","VISTORIA",""
"PORTO ALEGRE","828076","02/11/2025 - 11:00","JARDIM CARVALHO","BECO SOUZA COSTA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1365","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.05659560739756","-51.14064393373955","VISTORIA",""
"PORTO ALEGRE","828079","02/11/2025 - 11:07","SÃO JOÃO","AVENIDA CEARA","AÇÕES PREVENTIVAS","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.000026863338533","-51.19131088256837","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","828080","02/11/2025 - 11:08","SÃO JOÃO","AVENIDA CEARA","AÇÕES PREVENTIVAS","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.99790839193674","-51.190087795257575","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","828083","02/11/2025 - 11:12","SANTA CECÍLIA","SÃO MANOEL","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.034603583625408","-51.204872131347656","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","828096","02/11/2025 - 11:33","GLÓRIA","PROFESSOR OSCAR PEREIRA","ATENDIMENTO PRÉ-HOSPITALAR","ABTS-866","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.081089416968943","-51.197597980499275","",""
"PORTO ALEGRE","828106","02/11/2025 - 12:38","ESPÍRITO SANTO","CIRINO PRUNES","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.14783627166512","-51.21313333511353","",""
"PORTO ALEGRE","828141","02/11/2025 - 14:29","TERESÓPOLIS","BISPO WILLIAM THOMAS","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-0594","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.078935541911466","-51.2051726975544","CORTE PARCIAL",""
"PORTO ALEGRE","828144","02/11/2025 - 14:35","BELÉM NOVO","PAULA MACIEL DE OLIVEIRA","AÇÕES PREVENTIVAS","ABT-0599","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.2073061217304","-51.173372268676765","FESTAS E EVENTOS",""
"PORTO ALEGRE","828162","02/11/2025 - 15:18","TERESÓPOLIS","AV TERESOPOLIS","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.09627661814848","-51.20570898056031","",""
"PORTO ALEGRE","828208","02/11/2025 - 17:25","CAVALHADA","AVENIDA CAVALHADA","INCÊNDIO","ABT-0594","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.124918007104892","-51.223561860175955","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","828208","02/11/2025 - 17:25","CAVALHADA","AVENIDA CAVALHADA","INCÊNDIO","ABT-0596","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.10093628185509","-51.23141527175903","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","828229","02/11/2025 - 18:06","RIO BRANCO","VICENTE DA FONTOURA","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.03974911452843","-51.19603157043458","VISTORIA",""
"PORTO ALEGRE","828230","02/11/2025 - 18:07","PRAIA DE BELAS","PADRE CACIQUE","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.06593702470221","-51.23538494110108","FESTAS E EVENTOS",""
"PORTO ALEGRE","828230","02/11/2025 - 18:07","PRAIA DE BELAS","PADRE CACIQUE","AÇÕES PREVENTIVAS","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.065112078971822","-51.23408668752256","FESTAS E EVENTOS",""
"PORTO ALEGRE","828235","02/11/2025 - 18:20","BELEM NOVO","RUA PODALIRIO TEIXEIRA MACHADO","AÇÕES PREVENTIVAS","ABT-0599","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.2091975863322","-51.17796421051026","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","828241","02/11/2025 - 18:24","BELEM NOVO","INACIO ANTONIO DA SILVA","AÇÕES PREVENTIVAS","ABT-0599","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.206545816892348","-51.17272853851319","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","828269","02/11/2025 - 19:16","JARDIM CARVALHO","BECO SOUZA COSTA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1365","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.05666989649918","-51.14060639308209","REMOÇÃO",""
"PORTO ALEGRE","828279","02/11/2025 - 19:46","FLORESTA","VOLUNTÁRIOS DA PÁTRIA","INCÊNDIO","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.017474657289668","-51.213412284851074","LIXO",""
"PORTO ALEGRE","828310","02/11/2025 - 20:40","TRISTEZA","DOUTOR BARCELOS","SALVAMENTO/BUSCA/RESGATE","ABT-0594","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.10696938459281","-51.252443722379915","DE ANIMAL",""
"PORTO ALEGRE","828328","02/11/2025 - 21:53","SANTA TEREZA","CORRÊA LIMA","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.060904283152276","-51.21920585632325","LIXO",""
"PORTO ALEGRE","828331","02/11/2025 - 22:18","CORONEL APARÍCIO BORGES","DA REPRESA","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.084951420316838","-51.170840360919755","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","828335","02/11/2025 - 22:37","NONOAI","SANTA FLORA","AÇÕES PREVENTIVAS","ABT-0596","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.092025179565635","-51.22974157333375","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","828336","02/11/2025 - 22:37","NONOAI","SANTA FLORA","AÇÕES PREVENTIVAS","ABT-0596","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.09239649153163","-51.229805946350105","VISTORIA DE HIDRANTES",""
"PORTO ALEGRE","828348","03/11/2025 - 01:05","PASSO DAREIA","MARECHAL JOSÉ INÁCIO DA SILVA","INCÊNDIO","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.01719596265648","-51.177867650985725","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","828362","03/11/2025 - 06:31","PASSO DAREIA","VERANÓPOLIS","AÇÕES PREVENTIVAS","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.017158803312874","-51.173093318939216","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","828400","03/11/2025 - 09:32","JARDIM CARVALHO","NOVE","SALVAMENTO/BUSCA/RESGATE","ABT-1365","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.054292617601508","-51.152622699737556","DE ANIMAL",""
"PORTO ALEGRE","828416","03/11/2025 - 10:18","ARQUIPÉLAGO","NOSSA SENHORA APARECIDA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.974639397673595","-51.22622251510621","VISTORIA",""
"PORTO ALEGRE","828445","03/11/2025 - 11:25","VILA IPIRANGA","DOUTOR JOÃO SIMPLÍCIO ALVES DE CARVALHO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1365","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.02869611041933","-51.17867231369019","VISTORIA",""
"PORTO ALEGRE","828464","03/11/2025 - 12:34","PASSO DAREIA","VERANOPOLIS","ATENDIMENTO PRÉ-HOSPITALAR","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.016508512545965","-51.17281436920167","CALAMIDADE PÚBLICA/EVENTO EXTREMO",""
"PORTO ALEGRE","828468","03/11/2025 - 12:46","MENINO DEUS","ÉRICO VERÍSSIMO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.045191569406466","-51.21961355209351","",""
"PORTO ALEGRE","828470","03/11/2025 - 12:54","CENTRO","CASTELO BRANCO","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-29.995343866053144","-51.2049150466919","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","828479","03/11/2025 - 13:27","SANTA TEREZA","MOAB CALDAS","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.069892468532682","-51.21738195419312","VISTORIA",""
"PORTO ALEGRE","828532","03/11/2025 - 15:31","TRISTEZA","DOUTOR MARIO TOTTA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0596","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.109196898651934","-51.239333152771","VISTORIA",""
"PORTO ALEGRE","828536","03/11/2025 - 15:36","LOMBA DO PINHEIRO","SÃO JUDAS TADEU","INCÊNDIO","ABT-0598","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.120983324535025","-51.09957933425904","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","828542","03/11/2025 - 15:48","TERESÓPOLIS","OCTÁVIO DE SOUZA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0594","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.085025688134095","-51.22113530571744","EXTERMÍNIO",""
"PORTO ALEGRE","828547","03/11/2025 - 15:53","PARTENON","PEDRO BOTICÁRIO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.071266623283613","-51.200430393219","",""
"PORTO ALEGRE","828565","03/11/2025 - 16:35","TERESÓPOLIS","BISPO WILLIAM THOMAS","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-0594","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.08012389257032","-51.20637400959893","CORTE PARCIAL",""
"PORTO ALEGRE","828593","03/11/2025 - 17:29","VILA JOÃO PESSOA","LUIZ MOSCHETTI","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.073253543030656","-51.174144744873054","",""
"PORTO ALEGRE","828622","03/11/2025 - 18:18","PRAIA DE BELAS","AV. AURELIANO DE FIGUEIREDO PINTO","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.043872776729742","-51.22821807861329","PROGRAMA BOMBEIRO NA ESCOLA",""
"PORTO ALEGRE","828649","03/11/2025 - 19:04","CASCATA","LUDOLFO BOEHL","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0594","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.08517422360134","-51.20070459038687","EXTERMÍNIO",""
"PORTO ALEGRE","828655","03/11/2025 - 19:13","SÃO JOÃO","BARTOLOMEU BERNARDI","OCORRÊNCIA NÃO ATENDIDA","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.004356580883226","-51.187362670898445","",""
"PORTO ALEGRE","828665","03/11/2025 - 19:32","MENINO DEUS","JOSÉ DE ALENCAR","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.059780702591738","-51.21787548065186","LIXO",""
"PORTO ALEGRE","828670","03/11/2025 - 19:37","FLORESTA","VOLUNTÁRIOS DA PÁTRIA","INCÊNDIO","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.022695391981543","-51.215815544128425","REJEITOS INDUSTRIAIS",""
"PORTO ALEGRE","828688","03/11/2025 - 20:19","RESTINGA","MANOEL FARIA DA ROSA PRIMO","SALVAMENTO/BUSCA/RESGATE","ABT-0598","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.161250728866637","-51.143674850463874","DE ANIMAL",""
"PORTO ALEGRE","828696","03/11/2025 - 20:36","SANTA TEREZA","MOAB CALDAS","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.06929823354127","-51.217049360275276","REMOÇÃO",""
"PORTO ALEGRE","828698","03/11/2025 - 20:40","AUXILIADORA","RUA CORONEL BORDINI","INCÊNDIO","ABT-0596","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.020614562701038","-51.197190284729004","CONTAINER",""
"PORTO ALEGRE","828704","03/11/2025 - 20:46","HUMAITÁ","AJ RENNER","PRODUTOS PERIGOSOS","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.995418201069214","-51.19742631912232","EXPLOSIVO",""
"PORTO ALEGRE","828724","03/11/2025 - 21:10","PARTENON","TENENTE ALPOIN","OCORRÊNCIA NÃO ATENDIDA","ABT-1365","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.065621325190115","-51.1809253692627","",""
"PORTO ALEGRE","828745","03/11/2025 - 22:49","LAGEADO","BECO DA VITORIA","INCÊNDIO","ABT-0599","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.203634351375133","-51.12260341644288","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
