"Cidade","Nº Oc.","Data","Bairro","Local","Emergência","Viaturas","Obm.","Latitude","Longitude","todos_subgrupos","Detalhar"
"PORTO ALEGRE","601663","01/01/2024 - 10:52","SANTA CECÍLIA","SILVA SÓ","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.041365164761757","-51.20315551757813","OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","601733","01/01/2024 - 14:53","SANTA TEREZA","DONA ZAIDA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.07499902839188","-51.23066425323487","VISTORIA",""
"PORTO ALEGRE","601746","01/01/2024 - 15:06","LOMBA DO PINHEIRO","DO VALE","SALVAMENTO/BUSCA/RESGATE","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.108324461627856","-51.10821607205239","DE ANIMAL",""
"PORTO ALEGRE","601761","01/01/2024 - 15:36","LAMI","BECO DA VITÓRIA","INCÊNDIO","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.23877016877701","-51.0839581489563","VEGETAÇÃO",""
"PORTO ALEGRE","601808","01/01/2024 - 16:43","CRISTAL","ICARAÍ","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.096480831120346","-51.247057914733894","VISTORIA",""
"PORTO ALEGRE","601827","01/01/2024 - 17:48","CENTRO","PROFESSOR ANNES DIAS","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.03138981325764","-51.22359395027161","LIXO",""
"PORTO ALEGRE","601910","01/01/2024 - 21:20","FLORESTA","CRISTÓVÃO COLOMBO","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.018346092079593","-51.204961241653606","ACIDENTES DOMÉSTICOS",""
"PORTO ALEGRE","601924","01/01/2024 - 23:15","RESTINGA","SOELY NUNES ROSA","AÇÕES PREVENTIVAS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.16185368720032","-51.1507614548939","INSPEÇÃO/REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","601953","02/01/2024 - 03:47","PETRÓPOLIS","AVENIDA PROTÁSIO ALVES","OCORRÊNCIA NÃO ATENDIDA","ABT-1078","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.0385602791385","-51.173844337463386","",""
"PORTO ALEGRE","601959","02/01/2024 - 07:13","RUBEM BERTA","SAARA","SALVAMENTO/BUSCA/RESGATE","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.005750226594767","-51.1118745803833","DE ANIMAL",""
"PORTO ALEGRE","601964","02/01/2024 - 07:53","VILA NOVA","MÁRIO SOBROZA","SALVAMENTO/BUSCA/RESGATE","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.125753178988344","-51.21727467944448","DE ANIMAL",""
"PORTO ALEGRE","601966","02/01/2024 - 08:00","PRAIA DE BELAS","EDVALDO PEREIRA PAIVA","SALVAMENTO/BUSCA/RESGATE","EMN-1355","BBS / 2ª CIA / 1º PEL / AQUÁTICA","-30.0356252806958","-51.24328136444092","AFOGAMENTO | SUICÍDIO/TENTATIVA",""
"PORTO ALEGRE","601966","02/01/2024 - 08:00","PRAIA DE BELAS","EDVALDO PEREIRA PAIVA","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.037241398188357","-51.24124288558961","",""
"PORTO ALEGRE","601969","02/01/2024 - 08:37","EXTREMA","RUA J","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.2202121631034","-51.06692114725837","REMOÇÃO",""
"PORTO ALEGRE","601978","02/01/2024 - 08:59","CAVALHADA","AVENIDA CAVALHADA","INCÊNDIO","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.11300211899624","-51.22637271881104","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","601983","02/01/2024 - 09:22","RESTINGA","AVENIDA LUIZ FRANCISCO ZANELLA","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.160638490478043","-51.13399744033814","LIXO",""
"PORTO ALEGRE","601989","02/01/2024 - 09:40","MENINO DEUS","ALMIRANTE ALBERTO DA MOTA E SILVA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.044810793042036","-51.2208902835846","VISTORIA",""
"PORTO ALEGRE","601994","02/01/2024 - 09:52","SARANDI","DEZ DE AGOSTO","SALVAMENTO/BUSCA/RESGATE","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.004835068117547","-51.13497912883759","COLISÃO/CHOQUE",""
"PORTO ALEGRE","602017","02/01/2024 - 11:10","PRAIA DE BELAS","PADRE CACIQUE","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.070468130277877","-51.23926877975464","",""
"PORTO ALEGRE","602021","02/01/2024 - 11:17","NONOAI","COSTA LIMA","AÇÕES PREVENTIVAS","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.084153037758917","-51.21339120430352","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","602043","02/01/2024 - 12:37","RUBEM BERTA","BERNARDINO SILVEIRA PASTORIZA","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.99073498633603","-51.098721027374275","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","602069","02/01/2024 - 13:31","SÃO GERALDO","ERNESTO DA FONTOURA","OCORRÊNCIA NÃO ATENDIDA","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.007608437547926","-51.202468072312286","",""
"PORTO ALEGRE","602074","02/01/2024 - 13:45","INDEPENDÊNCIA","RAMIRO BARCELOS","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.02652259564763","-51.20935663280045","VISTORIA",""
"PORTO ALEGRE","602078","02/01/2024 - 14:01","AZENHA","FLORIANÓPOLIS","SALVAMENTO/BUSCA/RESGATE","ABT-1078","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.057703748889246","-51.21258258841409","INUNDAÇÃO/ENXURRADA/ALAGAMENTO",""
"PORTO ALEGRE","602083","02/01/2024 - 14:07","PASSO DAREIA","JOSÉ SCUTARI","SALVAMENTO/BUSCA/RESGATE","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.019629869337894","-51.169874668121345","DESENCARCERAMENTO",""
"PORTO ALEGRE","602091","02/01/2024 - 14:25","CENTRO HISTÓRICO","RUA VIGÁRIO JOSÉ INÁCIO","AÇÕES PREVENTIVAS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.03052133430439","-51.22583091259003","INSPEÇÃO/REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","602093","02/01/2024 - 14:35","VILA JARDIM","AV IPE","SALVAMENTO/BUSCA/RESGATE","ABT-1078","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.05854567784251","-51.144511699676514","COLISÃO/CHOQUE",""
"PORTO ALEGRE","602093","02/01/2024 - 14:35","VILA JARDIM","AV IPE","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.03163131407418","-51.15433931350709","",""
"PORTO ALEGRE","602094","02/01/2024 - 14:38","PASSO DAREIA","BEZERRA DE MENEZES","SALVAMENTO/BUSCA/RESGATE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.01699158609436","-51.1707655048961","ALAGAMENTO",""
"PORTO ALEGRE","602094","02/01/2024 - 14:38","PASSO DAREIA","BEZERRA DE MENEZES","SALVAMENTO/BUSCA/RESGATE","ABT-1078","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.0121545","-51.1689083","INUNDAÇÃO/ENXURRADA/ALAGAMENTO",""
"PORTO ALEGRE","602103","02/01/2024 - 15:08","JARDIM FLORESTA","MONTE FLOR","SALVAMENTO/BUSCA/RESGATE","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.001624978505664","-51.156141757965095","DE ANIMAL",""
"PORTO ALEGRE","602110","02/01/2024 - 15:37","PASSO DAREIA","ASSIS BRASIL","SALVAMENTO/BUSCA/RESGATE","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.011491840452067","-51.164156198501594","ALAGAMENTO",""
"PORTO ALEGRE","602111","02/01/2024 - 15:40","PASSO DAREIA","SOROCABA","SALVAMENTO/BUSCA/RESGATE","ABT-1078","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.0094669","-51.1712543","INUNDAÇÃO/ENXURRADA/ALAGAMENTO",""
"PORTO ALEGRE","602121","02/01/2024 - 16:11","AUXILIADORA","CORONEL BORDINI","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.02167365288002","-51.19704000831889","VISTORIA",""
"PORTO ALEGRE","602142","02/01/2024 - 16:53","BOA VISTA","ATANÁSIO BELMONTE","AÇÕES PREVENTIVAS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.01846169448321","-51.16964936256409","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","602154","02/01/2024 - 17:26","INDEPENDÊNCIA","INDEPENDENCIA","OCORRÊNCIA NÃO ATENDIDA","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.029086277984742","-51.210363937143406","",""
"PORTO ALEGRE","602166","02/01/2024 - 18:17","AUXILIADORA","CARLOS GOMES","SALVAMENTO/BUSCA/RESGATE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.02031724174821","-51.180409734089146","ELEVADORES",""
"PORTO ALEGRE","602192","02/01/2024 - 19:18","CENTRO","SETE DE SETEMBRO","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.030284475087335","-51.233271360397346","EDIFICAÇÃO COMERCIAL",""
"PORTO ALEGRE","602197","02/01/2024 - 19:29","SÃO JOSÉ","SANTA MARIA","SALVAMENTO/BUSCA/RESGATE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.070523839301327","-51.166076707793046","DE ANIMAL",""
"PORTO ALEGRE","602202","02/01/2024 - 19:40","PARTENON","AV. IPIRANGA","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.05546269169162","-51.16461793939509","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","602209","02/01/2024 - 20:00","EXTREMA","RUA J","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.220267789422824","-51.06679238139696","EXTERMÍNIO",""
"PORTO ALEGRE","602234","02/01/2024 - 21:59","GLÓRIA","PROFESSOR OSCAR PEREIRA","AÇÕES PREVENTIVAS","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.084617214448947","-51.19156718371415","DESABAMENTO/SOTERRAMENTO",""
"PORTO ALEGRE","602294","03/01/2024 - 09:54","IPANEMA","DEA COUFAL","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1078","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.133028155252426","-51.23446226119996","CORTE PARCIAL",""
"PORTO ALEGRE","602408","03/01/2024 - 15:30","SANTA TEREZA","MUTUALIDADE","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.07193512410063","-51.225063800811775","CORTE TOTAL",""
"PORTO ALEGRE","602409","03/01/2024 - 15:31","INDEPENDÊNCIA","PINHEIRO MACHADO","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.026731633057633","-51.21100408839955","CORTE PARCIAL",""
"PORTO ALEGRE","602424","03/01/2024 - 15:46","VILA JARDIM","CANANÉIA","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.032058583308064","-51.1557286977768","VISTORIA",""
"PORTO ALEGRE","602439","03/01/2024 - 16:34","ARQUIPÉLAGO","RUA DO PESCADOR","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.984979041164646","-51.24707433855795","CORTE TOTAL",""
"PORTO ALEGRE","602443","03/01/2024 - 16:36","GLÓRIA","CORONEL APARÍCIO BORGES","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1078","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.076280269325384","-51.20609521865845","VISTORIA",""
"PORTO ALEGRE","602450","03/01/2024 - 16:47","CORONEL APARÍCIO BORGES","CEL APARICIO BORGES","SALVAMENTO/BUSCA/RESGATE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.06835116414865","-51.187856197357185","REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","602451","03/01/2024 - 16:49","BOM JESUS","PROTASIO ALVES","SALVAMENTO/BUSCA/RESGATE","ABC-9071","BBS / 1ª CIA / 2º PEL / CANIL","-30.039303302928783","-51.110715866088874","DESAPARECIMENTO",""
"PORTO ALEGRE","602470","03/01/2024 - 17:34","RIO BRANCO","CABRAL","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1078","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.033934830748326","-51.20221138000489","CORTE TOTAL",""
"PORTO ALEGRE","602512","03/01/2024 - 18:37","SARANDI","AFFONSO PAULO FEIJÓ","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.9898986747414","-51.11342150666875","EXTERMÍNIO",""
"PORTO ALEGRE","602537","03/01/2024 - 19:43","SANTANA","AUGUSTO PESTANA","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.037761522349584","-51.208906173706055","OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","602540","03/01/2024 - 19:45","JARDIM BOTÂNICO","VALPARAISO","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.054181181252783","-51.18616104125977","LIXO",""
"PORTO ALEGRE","602581","03/01/2024 - 21:01","PASSO DAREIA","CORONEL JOÃO CORRÊA","AÇÕES PREVENTIVAS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.018898795503947","-51.16171674753497","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","602603","03/01/2024 - 21:53","MEDIANEIRA","GENERAL GOMES CARNEIRO","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.070003887196325","-51.211159229278564","CORTE PARCIAL",""
"PORTO ALEGRE","602624","03/01/2024 - 23:51","RUBEM BERTA","INOCÊNCIO DE OLIVEIRA ALVES","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.017288860954555","-51.09734773635865","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","602624","03/01/2024 - 23:51","RUBEM BERTA","INOCÊNCIO DE OLIVEIRA ALVES","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.016728229420792","-51.097265208620804","EDIFICAÇÃO MULTIFAMILIAR | OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","602624","03/01/2024 - 23:51","RUBEM BERTA","INOCÊNCIO DE OLIVEIRA ALVES","PRODUTOS PERIGOSOS","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.017474657289668","-51.09733164310456","EXPLOSIVO | OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","602624","03/01/2024 - 23:51","RUBEM BERTA","INOCÊNCIO DE OLIVEIRA ALVES","PRODUTOS PERIGOSOS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.0171030563687","-51.09736919485697","EXPLOSIVO",""
"PORTO ALEGRE","602624","03/01/2024 - 23:51","RUBEM BERTA","INOCÊNCIO DE OLIVEIRA ALVES","SALVAMENTO/BUSCA/RESGATE","ABT-1078","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.017437498050494","-51.09758377075195","EXPLOSÃO",""
"PORTO ALEGRE","602624","03/01/2024 - 23:51","RUBEM BERTA","INOCÊNCIO DE OLIVEIRA ALVES","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.01730744060373","-51.09711170196534","OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","602678","04/01/2024 - 08:53","RUBEM BERTA","INOCÊNCIO DE OLIVEIRA ALVES","SALVAMENTO/BUSCA/RESGATE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.01712164395535","-51.097412109375","REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","602678","04/01/2024 - 08:53","RUBEM BERTA","INOCÊNCIO DE OLIVEIRA ALVES","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.01933260149538","-51.09790563583374","",""
"PORTO ALEGRE","602678","04/01/2024 - 08:53","RUBEM BERTA","INOCÊNCIO DE OLIVEIRA ALVES","AÇÕES PREVENTIVAS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.015783847710868","-51.09820617213003","OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","602678","04/01/2024 - 08:53","RUBEM BERTA","INOCÊNCIO DE OLIVEIRA ALVES","AÇÕES PREVENTIVAS","ABT-1078","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.017326020249435","-51.09773397445679","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","602708","04/01/2024 - 10:29","IPANEMA","JOSÉ KANAN ARANHA","SALVAMENTO/BUSCA/RESGATE","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.127776121604608","-51.23740196228028","DE ANIMAL",""
"PORTO ALEGRE","602712","04/01/2024 - 10:37","CIDADE BAIXA","JOÃO ALFREDO","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.03954478446092","-51.22673749923707","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","602721","04/01/2024 - 10:54","RUBEM BERTA","FRANCISCO TALAIA DE MOURA","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.003167321063568","-51.09065294265748","CORTE PARCIAL",""
"PORTO ALEGRE","602735","04/01/2024 - 12:09","PETRÓPOLIS","R. PROF. LANGENDONCK","SALVAMENTO/BUSCA/RESGATE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.043835627386002","-51.18942260742188","DESAPARECIMENTO",""
"PORTO ALEGRE","602758","04/01/2024 - 13:36","SÃO JOÃO","SEVERO DULLIUS","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.98716630692758","-51.14337452402143","LIXO",""
"PORTO ALEGRE","602763","04/01/2024 - 13:54","PARTENON","RUA TRÊS MIL SETECENTOS E VINTE E NOVE","SALVAMENTO/BUSCA/RESGATE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.065913811537097","-51.16032600402833","DE ANIMAL",""
"PORTO ALEGRE","602785","04/01/2024 - 14:41","VILA CONCEIÇÃO","PADRE JOÃO BATISTA REUS","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.114765464092198","-51.247529983520515","VISTORIA",""
"PORTO ALEGRE","602787","04/01/2024 - 14:45","RUBEM BERTA","INOCÊNCIO DE OLIVEIRA ALVES","ATENDIMENTO PRÉ-HOSPITALAR","ATP-201","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.017058121017484","-51.09736459253087","",""
"PORTO ALEGRE","602857","04/01/2024 - 16:29","CENTRO","CASTELO BRANCO","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.02331312976771","-51.22024118900299","CORTE PARCIAL",""
"PORTO ALEGRE","602858","04/01/2024 - 16:30","RUBEM BERTA","FRANCISCO TALAIA DE MOURA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.003018659601345","-51.090738773345954","VISTORIA",""
"PORTO ALEGRE","602863","04/01/2024 - 16:50","SARANDI","RUA DONA ALZIRA","INCÊNDIO","ABT-1363","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.998614579746373","-51.13985538482667","LIXO",""
"PORTO ALEGRE","602872","04/01/2024 - 17:14","RESTINGA","ACESSO C","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.146054961713926","-51.14371776580811","VISTORIA",""
"PORTO ALEGRE","602879","04/01/2024 - 17:38","HUMAITÁ","CLOVIS PAIM GRIVOT","OCORRÊNCIA NÃO ATENDIDA","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-29.977501852406693","-51.18781328201295","",""
"PORTO ALEGRE","602892","04/01/2024 - 18:12","CRISTO REDENTOR","MARCO POLO","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.01589537734591","-51.15652799606323","CORTE PARCIAL",""
"PORTO ALEGRE","602899","04/01/2024 - 18:30","INDEPENDÊNCIA","INDEPENDENCIA","PRODUTOS PERIGOSOS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.02938347603127","-51.218079328536994","QUÍMICO",""
"PORTO ALEGRE","602908","04/01/2024 - 18:43","VILA IPIRANGA","ALBERTO SILVA","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.01318267309873","-51.15006923675538","LIXO",""
"PORTO ALEGRE","602925","04/01/2024 - 19:31","TERESÓPOLIS","OCTÁVIO DE SOUZA","SALVAMENTO/BUSCA/RESGATE","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.082240606819163","-51.21751070022584","DE ANIMAL",""
"PORTO ALEGRE","602961","04/01/2024 - 21:06","PRAIA DE BELAS","AV. AURELIANO DE FIGUEIREDO PINTO","ATENDIMENTO PRÉ-HOSPITALAR","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.043055487949587","-51.22819662094117","",""
"PORTO ALEGRE","602967","04/01/2024 - 21:25","BELÉM NOVO","MARIA DA CUNHA KOLLER","INCÊNDIO","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.207602822083008","-51.17122649816008","TERRENO BALDIO | VEGETAÇÃO",""
"PORTO ALEGRE","602974","04/01/2024 - 21:41","ASSUNÇÃO","AVENIDA GUAÍBA","ATENDIMENTO PRÉ-HOSPITALAR","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.09954397507403","-51.26465320587159","DESENCARCERAMENTO",""
"PORTO ALEGRE","603010","05/01/2024 - 05:17","CORONEL APARÍCIO BORGES","SÃO JORGE","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.072306511491966","-51.18178367614747","TRANSFORMADOR/REDE ELÉTRICA",""
