"Cidade","Nº Oc.","Data","Bairro","Local","Emergência","Viaturas","Obm.","Latitude","Longitude","todos_subgrupos","Detalhar"
"PORTO ALEGRE","842472","02/12/2025 - 09:24","BELÉM NOVO","BEIRA RIO","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-0599","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.21242411851203","-51.19674118190543","VISTORIA",""
"PORTO ALEGRE","842474","02/12/2025 - 09:25","HUMAITÁ","JOSE ALOISIO FILHO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.98307782606058","-51.18650475292194","VISTORIA",""
"PORTO ALEGRE","842477","02/12/2025 - 09:32","RUBEM BERTA","GERALDINA BATISTA","AÇÕES PREVENTIVAS","ABT-291","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.008100922970375","-51.11414952985961","PROGRAMA BOMBEIRO NA ESCOLA",""
"PORTO ALEGRE","842483","02/12/2025 - 09:45","SANTA TEREZA","DOUTOR ANTÔNIO LEIRIA","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.075073303681645","-51.22021436691284","",""
"PORTO ALEGRE","842484","02/12/2025 - 09:45","LOMBA DO PINHEIRO","RUA  JOÃO PEREIRA DA SILVA","INCÊNDIO","ABT-0598","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.118681833761887","-51.10406398773194","VEGETAÇÃO",""
"PORTO ALEGRE","842487","02/12/2025 - 09:49","CENTRO HISTÓRICO","VIGARIO JOSE INACIO","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.03187281430226","-51.22593820095063","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","842497","02/12/2025 - 10:12","HUMAITÁ","JOSE ALOISIO FILHO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.983523890428856","-51.18551679384211","VISTORIA",""
"PORTO ALEGRE","842515","02/12/2025 - 10:45","ARQUIPÉLAGO","NOSSA SENHORA APARECIDA","SALVAMENTO/BUSCA/RESGATE","EAL-1588","BBS / 2ª CIA / 1º PEL / AQUÁTICA","-29.974193293403086","-51.22626543045045","OBJETO EM LOCAL DE RISCO",""
"PORTO ALEGRE","842518","02/12/2025 - 10:55","NAVEGANTES","RUA DOIS MIL E SETENTA","AÇÕES PREVENTIVAS","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.99370848161511","-51.20034449447076","PROGRAMA BOMBEIRO NA ESCOLA",""
"PORTO ALEGRE","842532","02/12/2025 - 11:22","NAVEGANTES","AV BRASIL","AÇÕES PREVENTIVAS","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.005118442964477","-51.20137519437479","PROGRAMA BOMBEIRO NA ESCOLA",""
"PORTO ALEGRE","842537","02/12/2025 - 11:31","CORONEL APARÍCIO BORGES","MILTON SALES SILVEIRA","SALVAMENTO/BUSCA/RESGATE","ABT-1365","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.06924252382787","-51.182427457654754","DESABAMENTO",""
"PORTO ALEGRE","842541","02/12/2025 - 11:52","RESTINGA","ESTRADA DO BARRO VERMELHO","INCÊNDIO","ABT-0598","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.163124525765756","-51.1438250541687","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","842557","02/12/2025 - 12:46","SARANDI","FARIA LOBATO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-291","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.984090754741192","-51.12392834425041","VISTORIA",""
"PORTO ALEGRE","842563","02/12/2025 - 13:01","CRISTAL","DOUTOR CAMPOS VELHO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0596","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.092684257346146","-51.23937609746681","VISTORIA",""
"PORTO ALEGRE","842575","02/12/2025 - 13:33","PASSO DAS PEDRAS","S-1","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-291","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.029462457167305","-51.12983458915612","VISTORIA",""
"PORTO ALEGRE","842582","02/12/2025 - 13:46","SARANDI","CORRÊA DE MELO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-291","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.980494195679633","-51.13294605406172","VISTORIA",""
"PORTO ALEGRE","842585","02/12/2025 - 13:48","FLORESTA","DOUTOR TIMÓTEO","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.016341294230966","-51.20028018270819","CORTE PARCIAL",""
"PORTO ALEGRE","842594","02/12/2025 - 14:04","COSTA E SILVA","BALTAZAR DE OLIVEIRA GARCIA","INCÊNDIO","ABT-291","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.014743419095183","-51.11964220481387","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","842601","02/12/2025 - 14:18","AGRONOMIA","ANTÔNIO DE CARVALHO","SALVAMENTO/BUSCA/RESGATE","ABT-1365","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.04721616061624","-51.14279679565257","REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","842603","02/12/2025 - 14:21","VILA CONCEIÇÃO","GUAÍBA","ATENDIMENTO PRÉ-HOSPITALAR","ABT-0596","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.096025992560985","-51.25170512425623","",""
"PORTO ALEGRE","842604","02/12/2025 - 14:26","FLORESTA","DOUTOR BARROS CASSAL","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.02551930472736","-51.21808994167149","VISTORIA",""
"PORTO ALEGRE","842617","02/12/2025 - 14:58","NONOAI","OCTAVIO DE SOUZA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0594","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.08475646703115","-51.22085273265839","VISTORIA",""
"PORTO ALEGRE","842618","02/12/2025 - 15:01","GLÓRIA","PROFESSOR OSCAR PEREIRA","ATENDIMENTO PRÉ-HOSPITALAR","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.08536917606353","-51.19037747383118","",""
"PORTO ALEGRE","842656","02/12/2025 - 16:23","ABERTA DOS MORROS","JOSÉ ARISTIDES MARTINS","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0599","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.16002624828782","-51.19779115511697","EXTERMÍNIO",""
"PORTO ALEGRE","842660","02/12/2025 - 16:26","ANCHIETA","AUTO ESTRADA MARECHAL OSÓRIO","INCÊNDIO","AT-1590","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-29.975438662814945","-51.19955062866212","OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","842660","02/12/2025 - 16:26","ANCHIETA","AUTO ESTRADA MARECHAL OSÓRIO","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-29.973849419993996","-51.17667675018311","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","842660","02/12/2025 - 16:26","ANCHIETA","AUTO ESTRADA MARECHAL OSÓRIO","INCÊNDIO","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.97268767670047","-51.17757839778554","OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","842660","02/12/2025 - 16:26","ANCHIETA","AUTO ESTRADA MARECHAL OSÓRIO","SALVAMENTO/BUSCA/RESGATE","ABTS-866","BBS / 1ª CIA / 1º PEL / TERRESTRE","-29.97494288030542","-51.19977843912431","CAPOTAMENTO | OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","842676","02/12/2025 - 16:49","PETRÓPOLIS","AVENIDA PROTÁSIO ALVES","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0596","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.039888430241945","-51.19853138006409","VISTORIA",""
"PORTO ALEGRE","842685","02/12/2025 - 17:12","PETRÓPOLIS","CORONEL LUCAS DE OLIVEIRA","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.045414462208928","-51.19564534773955","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","842690","02/12/2025 - 17:14","CRISTAL","WENCESLAU ESCOBAR","INCÊNDIO","ABT-0594","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.098430115528124","-51.24838829040528","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","842708","02/12/2025 - 17:50","JARDIM ITU SABARÁ","LEITE DE CASTRO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-291","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.01450187266651","-51.14256977704496","VISTORIA",""
"PORTO ALEGRE","842711","02/12/2025 - 17:56","PONTA GROSSA","DAS ESPATÓDEAS","OCORRÊNCIA NÃO ATENDIDA","ABT-0599","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.173828603360196","-51.18092533354002","",""
"PORTO ALEGRE","842719","02/12/2025 - 18:09","MENINO DEUS","BECK","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.04906426049996","-51.22001051902772","VISTORIA",""
"PORTO ALEGRE","842743","02/12/2025 - 18:56","RUBEM BERTA","LEOPOLDINA DE OLIVEIRA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-291","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.987426832384866","-51.09421462210337","EXTERMÍNIO | REMOÇÃO | VISTORIA",""
"PORTO ALEGRE","842748","02/12/2025 - 19:05","SERRARIA","SERRARIA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0599","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.164311863783798","-51.21487158516858","EXTERMÍNIO",""
"PORTO ALEGRE","842753","02/12/2025 - 19:10","SARANDI","FARIA LOBATO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-291","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.984025688969673","-51.12382503642899","EXTERMÍNIO | REMOÇÃO",""
"PORTO ALEGRE","842760","02/12/2025 - 19:26","HUMAITÁ","JOSÉ ALOÍSIO FILHO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.983282272478085","-51.18622535982832","VISTORIA",""
"PORTO ALEGRE","842766","02/12/2025 - 19:36","MENINO DEUS","GETÚLIO VARGAS","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.056400598240632","-51.222574710845954","VISTORIA",""
"PORTO ALEGRE","842773","02/12/2025 - 19:46","RESTINGA","MANOEL FARIA DA ROSA PRIMO","OCORRÊNCIA NÃO ATENDIDA","ABT-0598","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.15202964518487","-51.143159866333015","",""
"PORTO ALEGRE","842781","02/12/2025 - 19:54","TERESÓPOLIS","OCTÁVIO DE SOUZA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0594","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.084710049525533","-51.22096538543702","EXTERMÍNIO",""
"PORTO ALEGRE","842783","02/12/2025 - 19:55","FLORESTA","DOUTOR BARROS CASSAL","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.02505485092093","-51.21796117522084","EXTERMÍNIO",""
"PORTO ALEGRE","842791","02/12/2025 - 20:11","RESTINGA","ESTRADA COSTA GAMA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0598","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.142566469893968","-51.164166927337654","VISTORIA",""
"PORTO ALEGRE","842813","02/12/2025 - 21:01","HUMAITÁ","AV. PADRE LEOPOLDO BRENTANO","AÇÕES PREVENTIVAS","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-29.97363566024786","-51.19555143346158","FESTAS E EVENTOS",""
"PORTO ALEGRE","842813","02/12/2025 - 21:01","HUMAITÁ","AV. PADRE LEOPOLDO BRENTANO","AÇÕES PREVENTIVAS","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.973078023962568","-51.19482165966846","FESTAS E EVENTOS",""
"PORTO ALEGRE","842828","02/12/2025 - 21:41","RIO BRANCO","CORONEL PAULINO TEIXEIRA","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.037241398188357","-51.20302677154542","CONTAINER",""
"PORTO ALEGRE","842851","02/12/2025 - 22:54","PASSO DAREIA","CAMBAÍ","INCÊNDIO","ABT-291","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.009299263618523","-51.17378009002887","TERRENO BALDIO | VEGETAÇÃO",""
"PORTO ALEGRE","842857","02/12/2025 - 23:16","HÍPICA","AV. EDGAR PIRES DE CASTRO","SALVAMENTO/BUSCA/RESGATE","ABT-0598","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.156185733292183","-51.16912364959717","COLISÃO/CHOQUE",""
"PORTO ALEGRE","842865","02/12/2025 - 23:36","VILA IPIRANGA","ENGENHEIRO WALTER BOHEL","INCÊNDIO","ABT-291","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.02215660703627","-51.15370794294165","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","842867","02/12/2025 - 23:45","SANTA MARIA GORETTI","RUA PIAUI","INCÊNDIO","ABT-0597","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.006437751268376","-51.17530337012311","TRANSFORMADOR/REDE ELÉTRICA",""
"PORTO ALEGRE","842898","03/12/2025 - 08:28","PRAIA DE BELAS","IPIRANGA","AÇÕES PREVENTIVAS","ABTS-866","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.04972362447386","-51.19592428207398","TERRESTRE",""
"PORTO ALEGRE","842901","03/12/2025 - 08:33","RUBEM BERTA","WOLFRAM METZLER","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-291","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.023605736288786","-51.10653162993999","VISTORIA",""
"PORTO ALEGRE","842911","03/12/2025 - 09:11","GLÓRIA","AV. APARÍCIO BORGES","AÇÕES PREVENTIVAS","AR-0766","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.071285192811743","-51.18768453598023","TERRESTRE",""
"PORTO ALEGRE","842911","03/12/2025 - 09:11","GLÓRIA","AV. APARÍCIO BORGES","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.07039385153118","-51.18882179260254","PALESTRAS/TREINAMENTOS EXTERNOS",""
"PORTO ALEGRE","842914","03/12/2025 - 09:19","CAVALHADA","FERNANDO BORBA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-0596","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.132026021993706","-51.22188888718201","VISTORIA",""
