"Cidade","Nº Oc.","Data","Bairro","Local","Emergência","Viaturas","Obm.","Latitude","Longitude","todos_subgrupos","Detalhar"
"PORTO ALEGRE","690338","01/10/2024 - 14:42","PETRÓPOLIS","AMÉLIA TELES","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.040018458064488","-51.190849542617805","OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","690365","01/10/2024 - 16:15","INDEPENDÊNCIA","TIRADENTES","OCORRÊNCIA NÃO ATENDIDA","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.024675654977887","-51.20855724929665","",""
"PORTO ALEGRE","690374","01/10/2024 - 16:51","PETRÓPOLIS","RUA BARAO DO AMAZONAS","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.044820080287852","-51.185131072998054","OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","690408","01/10/2024 - 17:44","FARRAPOS","VOLUNTARIOS DA PATRIA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.017034714954715","-51.21314634120815","VISTORIA",""
"PORTO ALEGRE","690422","01/10/2024 - 18:14","VILA NOVA","EST. CRISTIANO KRAEMER","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.136442755144937","-51.195602416992195","VISTORIA",""
"PORTO ALEGRE","690435","01/10/2024 - 18:52","ANCHIETA","SEVERO DULLIUS","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.9870847829615","-51.15518409591442","LIXO",""
"PORTO ALEGRE","690438","01/10/2024 - 19:09","PRAIA DE BELAS","PRAIA DE BELAS","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.050132242198224","-51.227767467498786","OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","690441","01/10/2024 - 19:19","RESTINGA","ESTRADA CHÁCARA DO BANCO","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.166463877493374","-51.139941215515144","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","690444","01/10/2024 - 19:29","BELÉM NOVO","ESTRADA DA PONTA GROSSA","SALVAMENTO/BUSCA/RESGATE","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.196438767830724","-51.18480920791626","DE ANIMAL",""
"PORTO ALEGRE","690469","01/10/2024 - 21:09","FARRAPOS","RUA QUATRO","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-29.97730668765881","-51.1968469619751","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","690469","01/10/2024 - 21:09","FARRAPOS","RUA QUATRO","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.98946788497244","-51.195575188730686","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","690469","01/10/2024 - 21:09","FARRAPOS","RUA QUATRO","INCÊNDIO","ATP-201","1º BBM / ESTADO MAIOR","-29.989638487475116","-51.19566679000855","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","690474","01/10/2024 - 21:24","RUBEM BERTA","BERNARDINO SILVEIRA AMORIM","INCÊNDIO","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.00225678437994","-51.10387086868287","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","690486","01/10/2024 - 22:36","TERESÓPOLIS","AV. TERESÓPOLIS","SALVAMENTO/BUSCA/RESGATE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.083001870167035","-51.21309041976929","DESENCARCERAMENTO",""
"PORTO ALEGRE","690486","01/10/2024 - 22:36","TERESÓPOLIS","AV. TERESÓPOLIS","SALVAMENTO/BUSCA/RESGATE","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.08229630921403","-51.212854385375984","COLISÃO/CHOQUE | OCORRÊNCIA DE VULTO",""
"PORTO ALEGRE","690532","02/10/2024 - 05:57","VILA NOVA","ESTRADA TRÊS MENINAS","SALVAMENTO/BUSCA/RESGATE","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.11866319150779","-51.2004095832848","COLISÃO/CHOQUE",""
"PORTO ALEGRE","690555","02/10/2024 - 07:16","COSTA E SILVA","JOÃO BRAVO DE ALMEIDA","PRODUTOS PERIGOSOS","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.010232239038167","-51.12409262975369","QUÍMICO",""
"PORTO ALEGRE","690625","02/10/2024 - 09:01","MARCÍLIO DIAS","MERGULHÃO","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.01625768496774","-51.213047504425056","CORTE TOTAL",""
"PORTO ALEGRE","690672","02/10/2024 - 10:34","CRISTO REDENTOR","DOMINGOS RUBBO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.009355032694","-51.157643795013435","",""
"PORTO ALEGRE","690691","02/10/2024 - 10:58","RUBEM BERTA","SILVESTRE FÉLIX RODRIGUES","AÇÕES PREVENTIVAS","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.013554280805955","-51.09715461730958","RESGATE",""
"PORTO ALEGRE","690711","02/10/2024 - 11:37","CRISTO REDENTOR","DOMINGOS RUBBO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.00931787041272","-51.15755796432496","",""
"PORTO ALEGRE","690741","02/10/2024 - 12:26","BOA VISTA","FRANCISCO PETUCO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.022100873785963","-51.17380142211914","",""
"PORTO ALEGRE","690783","02/10/2024 - 13:34","VILA NOVA","RUA MONTE CRISTO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.032485850700002","-51.23044967651368","",""
"PORTO ALEGRE","690829","02/10/2024 - 14:54","PROTÁSIO ALVES","DOUTOR CARLOS MARIA BINS","AÇÕES PREVENTIVAS","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.035755314112762","-51.16315841674805","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","690833","02/10/2024 - 14:56","FARROUPILHA","TEODORO HERZL","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.036925607187055","-51.209421157836914","",""
"PORTO ALEGRE","690852","02/10/2024 - 15:12","CORONEL APARÍCIO BORGES","CABO BENJAMIN","INCÊNDIO","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.079594706930664","-51.1730718612671","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","690892","02/10/2024 - 16:15","CAMPO NOVO","ESTRADA CRISTIANO KRAEMER","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.122495968695905","-51.20171248912812","CORTE PARCIAL",""
"PORTO ALEGRE","690969","02/10/2024 - 17:35","SANTA CECÍLIA","FELIPE DE OLIVEIRA","SALVAMENTO/BUSCA/RESGATE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.04285116470103","-51.19742631912232","DE ANIMAL",""
"PORTO ALEGRE","691003","02/10/2024 - 18:25","SÃO GERALDO","FARRAPOS","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.007942856219323","-51.20144963264466","EDIFICAÇÃO COMERCIAL",""
"PORTO ALEGRE","691011","02/10/2024 - 18:45","CRISTO REDENTOR","EUGÊNIO DU PASQUIER","SALVAMENTO/BUSCA/RESGATE","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.00500695131799","-51.16180658340455","REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","691013","02/10/2024 - 18:48","HUMAITÁ","RUA JOAO MOREIRA MACIEL","SALVAMENTO/BUSCA/RESGATE","EIN-714","BBS / 2ª CIA / 1º PEL / AQUÁTICA","-29.994860687091702","-51.20699644088746","AFOGAMENTO | SUICÍDIO/TENTATIVA",""
"PORTO ALEGRE","691241","02/10/2024 - 21:32","FARROUPILHA","VENANCIO AIRES","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.037037063545792","-51.20929242171855","",""
"PORTO ALEGRE","691342","02/10/2024 - 22:20","LAMI","RUA ARAÇA 560","INCÊNDIO","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.224958377428486","-51.09037399291993","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","691542","03/10/2024 - 03:33","MENINO DEUS","JOSÉ DE ALENCAR","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.060124278166242","-51.224291324615486","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","691554","03/10/2024 - 07:38","PARTENON","AVENIDA BENTO GONÇALVES 3850","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.064599937516753","-51.15730048547867","",""
"PORTO ALEGRE","691574","03/10/2024 - 08:59","TRISTEZA","LANDEL DE MOURA","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.115507920535098","-51.25336655626135","CORTE TOTAL",""
"PORTO ALEGRE","691578","03/10/2024 - 09:15","VILA IPIRANGA","BENNO MENTZ","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.013609704531866","-51.14790217050104","",""
"PORTO ALEGRE","691588","03/10/2024 - 10:05","MÁRIO QUINTANA","LUIZ SIBEMBERG","AÇÕES PREVENTIVAS","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.03681415428078","-51.108634465283735","INSPEÇÃO/REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","691625","03/10/2024 - 11:18","PARTENON","IPIRANGA 8297","INCÊNDIO","ABT-563","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.056205588699623","-51.15946769714356","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","691640","03/10/2024 - 12:45","ANCHIETA","AV DOS ESTADOS","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.995343866053144","-51.18725538253784","VISTORIA",""
"PORTO ALEGRE","691642","03/10/2024 - 12:54","MENINO DEUS","RUA SARMENTO LEITE","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.03829093163853","-51.22442007064819","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","691643","03/10/2024 - 12:57","AZENHA","AVENIDA AZENHA","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.0452471364347","-51.214164023818455","",""
"PORTO ALEGRE","691690","03/10/2024 - 14:49","RUBEM BERTA","MARTINS FELIX BERTA","AÇÕES PREVENTIVAS","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.013925887120898","-51.09663963317872","INSPEÇÃO/REMOÇÃO DE FONTE DE PERIGO",""
"PORTO ALEGRE","691694","03/10/2024 - 14:56","CIDADE BAIXA","JOSÉ DO PATROCÍNIO","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.037896196910637","-51.22548222541809","CONTAINER",""
"PORTO ALEGRE","691764","03/10/2024 - 15:57","SARANDI","DO POVO","INCÊNDIO","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-29.982966309655435","-51.114492416381836","EDIFICAÇÃO RESIDENCIAL UNIFAMILIAR",""
"PORTO ALEGRE","691819","03/10/2024 - 16:30","SANTA TEREZA","PROFESSOR MANOEL LOBATO","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.069558140255776","-51.216222975515876","",""
"PORTO ALEGRE","691842","03/10/2024 - 17:05","PASSO DAREIA","TÚLIO DE ROSE","INCÊNDIO","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.0226768133419","-51.16328716278077","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","691860","03/10/2024 - 17:25","RUBEM BERTA","EDUARDO NADRUZ","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.013665766425326","-51.096553828928535","",""
"PORTO ALEGRE","691910","03/10/2024 - 18:01","RUBEM BERTA","BALTAZAR DE OLIVEIRA GARCIA","INCÊNDIO","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.011417517476637","-51.09309911727906","CONTAINER",""
"PORTO ALEGRE","691917","03/10/2024 - 18:08","JARDIM BOTÂNICO","DOUTOR SALVADOR FRANÇA","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.03774230312347","-51.17373550907283","",""
"PORTO ALEGRE","691951","03/10/2024 - 18:32","TRISTEZA","GENERAL RONDON","SALVAMENTO/BUSCA/RESGATE","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.104667567310887","-51.25259399414063","DESENCARCERAMENTO",""
"PORTO ALEGRE","692041","03/10/2024 - 19:53","CRISTAL","CAMPOS VELHO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.093974551829938","-51.22843265533447","REMOÇÃO",""
"PORTO ALEGRE","692055","03/10/2024 - 21:15","PASSO DAREIA","RIO PARDO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.026267506205098","-51.10188393653076","EXTERMÍNIO",""
"PORTO ALEGRE","692079","04/10/2024 - 01:43","PETRÓPOLIS","PROTASIO ALVES","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.042944038957152","-51.18213225251986","LIXO",""
"PORTO ALEGRE","692084","04/10/2024 - 02:27","PETRÓPOLIS","EÇA DE QUEIROZ","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.046018127696986","-51.192641213717565","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","692093","04/10/2024 - 06:35","CENTRO HISTÓRICO","RUA GARIBALDI","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.027455891582555","-51.215121191935985","",""
"PORTO ALEGRE","692134","04/10/2024 - 08:25","RUBEM BERTA","BERNARDINO SILVEIRA AMORIM","OCORRÊNCIA NÃO ATENDIDA","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.00472821509217","-51.09878543343848","",""
"PORTO ALEGRE","692178","04/10/2024 - 09:08","APARÍCIO BORGES","RUA SILVADO","AÇÕES PREVENTIVAS","ABT-563","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.071415179411026","-51.18556022644044","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","692197","04/10/2024 - 10:18","IPANEMA","PEDRA REDONDA","AÇÕES PREVENTIVAS","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.138985070733515","-51.22411970726588","APOIO À PESSOA OU INSTITUIÇÃO | TERRESTRE",""
"PORTO ALEGRE","692233","04/10/2024 - 11:57","AUXILIADORA","CARLOS GOMES","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.025259313440746","-51.18257729275648","",""
"PORTO ALEGRE","692237","04/10/2024 - 12:20","PETRÓPOLIS","SOLEDADE","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.03685130327578","-51.18195533752442","VISTORIA",""
"PORTO ALEGRE","692238","04/10/2024 - 12:23","MONT SERRAT","R. ANITA GARIBALDI","SALVAMENTO/BUSCA/RESGATE","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.025742241781554","-51.18315696716309","DE ANIMAL",""
"PORTO ALEGRE","692250","04/10/2024 - 12:43","SÃO JOSÉ","SALDANHA DA GAMA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-563","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.063313902592892","-51.161951422691345","VISTORIA",""
"PORTO ALEGRE","692251","04/10/2024 - 12:46","SANTA TEREZA","CRUZEIRO DO SUL","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.07165676266402","-51.21937784817872","",""
"PORTO ALEGRE","692252","04/10/2024 - 12:59","VILA CONCEIÇÃO","PROFESSOR EMÍLIO MEYER","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.12094620414166","-51.254611015319824","VISTORIA",""
"PORTO ALEGRE","692260","04/10/2024 - 13:32","FLORESTA","SANTO ANTONIO","INCÊNDIO","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.029550672351274","-51.21366977691651","EDIFICAÇÃO MULTIFAMILIAR",""
"PORTO ALEGRE","692267","04/10/2024 - 13:45","FARRAPOS","RUA 698","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-29.97636803279995","-51.19688987731934","REMOÇÃO",""
"PORTO ALEGRE","692269","04/10/2024 - 13:48","PETRÓPOLIS","PROTASIO ALVES","AVERIGUAÇÃO/MANEJO DE INSETOS","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.0396190863524","-51.199095666177826","VISTORIA",""
"PORTO ALEGRE","692273","04/10/2024 - 13:52","VILA ASSUNÇÃO","BORORÓ","SALVAMENTO/BUSCA/RESGATE","ABT-291","1º BBM / 1ª CIA / 3º PEL / ASSUNÇÃO","-30.098281599973635","-51.25555515289307","DE ANIMAL",""
"PORTO ALEGRE","692280","04/10/2024 - 14:08","PRAIA DE BELAS","CELESTE GOBBATO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.044820080287852","-51.23072862625123","VISTORIA",""
"PORTO ALEGRE","692289","04/10/2024 - 14:33","MOINHOS DE VENTO","MARQUÊS DO POMBAL","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.018923820375463","-51.189313666668625","",""
"PORTO ALEGRE","692295","04/10/2024 - 14:42","VILA IPIRANGA","DOS NAUTAS","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.019592710906302","-51.1488676071167","VISTORIA",""
"PORTO ALEGRE","692300","04/10/2024 - 15:01","LOMBA DO PINHEIRO","CORONEL JAIME ROLEMBERG DE LIMA","AVERIGUAÇÃO/CORTE DE ÁRVORE","ABT-563","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.099219100669735","-51.13531708717347","CORTE PARCIAL | VISTORIA",""
"PORTO ALEGRE","692300","04/10/2024 - 15:01","LOMBA DO PINHEIRO","CORONEL JAIME ROLEMBERG DE LIMA","AVERIGUAÇÃO/CORTE DE ÁRVORE","APP-9787","BBS / 1ª CIA / 1º PEL / TERRESTRE","-30.09349185370675","-51.13129432032406","CORTE PARCIAL",""
"PORTO ALEGRE","692305","04/10/2024 - 15:11","BELÉM VELHO","ESTRADA AFONSO LOURENÇO MARIANTE","INCÊNDIO","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.1122596484866","-51.16225719451905","MEIO DE TRANSPORTE",""
"PORTO ALEGRE","692322","04/10/2024 - 15:35","LAMI","ESTRADA DO VAREJÃO","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1226","1º BBM / 1ª CIA / 5º PEL / BELÉM NOVO","-30.218802698364595","-51.10116720199586","VISTORIA",""
"PORTO ALEGRE","692340","04/10/2024 - 15:48","RESTINGA","ESTRADA COSTA GAMA","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.135143736498772","-51.175153255462654","VISTORIA",""
"PORTO ALEGRE","692361","04/10/2024 - 16:06","CASCATA","LUDOLFO BOEHL","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-327","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-30.083930232173905","-51.19787693023682","VISTORIA",""
"PORTO ALEGRE","692429","04/10/2024 - 17:00","RUBEM BERTA","JAYME CYRINO MACHADO DE OLIVEIRA","AÇÕES PREVENTIVAS","ABT-1227","1º BBM / 2ª CIA / 2º PEL / PASSO D`AREIA","-30.013591441500104","-51.09638214111329","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","692454","04/10/2024 - 17:23","RESTINGA","IGNES FAGUNDES","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-1364","1º BBM / 1ª CIA / 4º PEL / RESTINGA","-30.149970090201247","-51.13504886627198","VISTORIA",""
"PORTO ALEGRE","692474","04/10/2024 - 17:43","FLORESTA","EMANCIPAÇÃO","AÇÕES PREVENTIVAS","ABT-1365","1º BBM / 2ª CIA / 1º PEL / FLORESTA","-30.018886698060687","-51.20688915252686","APOIO À PESSOA OU INSTITUIÇÃO",""
"PORTO ALEGRE","692495","04/10/2024 - 18:06","AGRONOMIA","BENTO GONÇALVES","AVERIGUAÇÃO/MANEJO DE INSETOS","ABT-563","1º BBM / 2ª CIA / 3º PEL / PARTENON","-30.077041578543067","-51.12238883972169","VISTORIA",""
"PORTO ALEGRE","692584","04/10/2024 - 19:45","SARANDI","BATOVI","ATENDIMENTO PRÉ-HOSPITALAR","AR-0455","1º BBM / 1ª CIA / 2º PEL / TERESÓPOLIS","-29.996644709462547","-51.12659452032354","",""
"PORTO ALEGRE","692585","04/10/2024 - 19:46","PRAIA DE BELAS","EDVALDO PEREIRA PAIVA","INCÊNDIO","ABT-1366","1º BBM / 1ª CIA / 1º PEL / AÇORIANOS","-30.04290602083652","-51.233698940420624","TERRENO BALDIO | VEGETAÇÃO",""
